codecommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
2343;58;14;3;20;8;12;1;0
2345;31;7;1;14;5;4;1;0
2346;523;152;35;165;78;48;36;10
2347;356;81;24;134;46;39;16;15
2349;46;13;3;10;8;6;5;1
2350;98;28;7;33;18;4;7;2
2351;85;15;3;28;13;16;4;6
2352;408;109;25;144;63;32;26;10
2353;236;66;15;77;38;21;17;3
2354;57;21;4;19;8;5;0;0
2355;700;124;36;169;142;98;83;48
2356;166;51;5;51;30;16;6;5
2357;47;7;3;15;9;4;7;2
2358;267;84;17;88;42;21;10;5
2359;943;206;67;281;170;133;49;37
2360;1957;433;92;580;361;225;153;114
2361;3759;1720;276;1044;378;186;93;62
2362;179;40;7;49;31;25;21;6
2363;325;137;14;86;42;23;11;11
2364;182;25;10;55;39;25;14;13
2366;223;56;14;88;32;22;9;2
2367;100;34;6;26;13;10;6;6
2368;433;88;33;132;94;47;24;14
2369;181;59;13;51;37;10;9;2
2370;411;92;45;132;63;44;26;9
2371;1240;314;93;413;206;104;65;45
2372;279;75;24;92;34;24;20;10
2373;166;33;11;47;40;16;8;11
2374;649;220;21;208;101;49;34;16
2375;111;16;7;38;26;12;6;6
2376;124;32;8;41;24;11;5;3
2377;112;25;2;39;25;14;6;1
2378;109;40;7;38;13;8;2;1
2379;176;57;12;46;27;19;10;5
2380;22;5;1;7;3;3;4;0
2381;6569;2406;545;1806;1004;420;253;135
2382;1038;212;63;306;172;131;102;52
2383;1082;224;62;315;163;138;109;72
2384;37;7;2;8;8;7;5;1
2385;108;43;5;26;10;8;7;10
2386;182;44;19;63;40;6;5;4
2387;780;158;43;208;147;117;67;39
2388;183;55;14;58;31;12;8;4
2389;476;130;24;135;69;59;33;25
2390;201;39;13;64;30;30;17;7
2391;163;42;14;52;17;19;10;8
2392;228;62;16;69;28;32;15;5
2393;102;20;6;31;17;11;12;4
2395;104;22;3;28;18;16;14;3
2396;44;12;1;8;7;5;6;6
2397;903;248;49;302;158;69;52;25
2398;204;51;9;84;34;17;10;0
2399;404;105;16;128;71;45;28;11
2400;112;28;5;34;26;13;5;0
2401;156;39;9;53;23;17;9;5
2402;30;7;2;8;8;2;1;1
2403;201;72;8;61;29;15;6;10
2404;130;40;6;42;24;14;3;0
2405;393;106;26;98;67;46;37;13
2406;97;20;3;34;19;11;7;4
2407;136;22;5;36;26;26;17;4
2408;18312;5835;1198;4672;2724;1543;1222;1118
2409;206;56;11;69;35;18;13;4
2410;182;34;7;70;28;26;6;11
2411;140;39;6;41;23;15;9;8
2412;64;14;9;24;9;4;3;2
2413;191;35;9;71;45;16;7;8
2414;153;43;10;42;25;17;9;6
2415;108;25;2;34;22;14;5;7
2416;344;128;21;99;49;25;17;5
2417;79;27;5;26;16;2;2;2
2418;154;31;9;44;38;16;10;7
2419;216;76;10;60;35;19;11;4
2420;626;123;43;199;98;81;55;28
2421;71;24;1;12;13;8;7;5
2422;602;210;37;185;81;50;25;14
2423;306;71;13;94;49;44;20;15
2424;85;22;2;25;17;7;6;6
2425;127;39;14;40;16;10;6;1
2426;408;82;24;146;58;41;43;15
2427;102;23;2;38;18;11;5;4
2428;52;10;6;14;11;3;4;4
2429;80;17;2;27;18;10;5;2
2430;1023;432;57;267;139;75;33;20
2431;317;81;12;130;48;29;13;4
2432;141;54;5;41;15;13;7;6
2433;170;58;19;48;17;13;11;5
2435;57;16;4;20;5;8;3;2
2438;214;41;11;65;34;25;21;17
2439;814;236;28;249;130;84;46;40
2440;98;36;4;29;15;6;3;5
2441;157;32;14;38;32;16;14;10
2442;75;25;4;25;8;3;4;6
2443;139;25;9;39;31;16;10;10
2444;95;37;7;22;18;6;4;1
2445;223;76;16;69;37;11;9;6
2446;78;16;5;19;17;16;6;1
2447;103;29;4;32;18;11;5;4
2448;91;27;8;26;15;6;5;4
2449;52;10;6;10;10;12;2;2
2450;278;79;21;89;42;30;12;5
2451;95;29;4;29;15;10;8;1
2452;166;33;9;40;31;28;17;8
2453;302;100;14;93;51;20;18;6
2454;276;66;17;84;49;35;13;12
2455;146;36;11;47;23;15;10;3
2456;246;84;12;82;32;19;7;10
2457;302;91;14;97;46;35;9;9
2458;580;144;32;187;112;51;31;23
2459;138;30;6;30;23;24;19;6
2460;156;61;9;51;20;7;5;3
2461;271;53;18;84;54;31;22;9
2462;175;32;9;63;30;20;10;11
2463;58;13;5;17;10;8;2;2
2464;276;63;17;101;39;30;16;9
2465;355;80;22;110;74;30;22;19
2466;96;26;4;28;22;7;6;4
2467;39;10;5;6;12;1;3;3
2468;1741;719;141;451;226;104;55;46
2469;363;92;33;134;49;34;13;9
2470;320;102;14;107;54;26;12;5
2471;86;15;6;22;14;17;9;4
2472;308;72;27;89;59;34;13;14
2473;144;32;6;53;30;16;4;3
2474;295;74;9;101;65;27;15;4
2476;487;150;49;178;65;26;15;4
2477;730;169;40;191;130;89;58;53
2478;177;24;11;39;45;26;25;8
2480;229;87;9;61;39;15;10;7
2481;359;52;28;91;52;67;42;27
2482;39;5;4;13;6;5;3;4
2483;396;110;34;103;66;42;30;11
2484;382;114;29;127;51;33;20;8
2485;73;12;6;20;14;8;8;6
2486;72;9;3;23;9;9;8;10
2487;506;129;31;187;81;41;23;14
2488;120;42;11;38;12;9;5;3
2489;236;37;11;64;55;34;20;14
2490;100;17;3;28;18;11;11;12
2491;235;56;10;68;42;32;18;10
2492;348;98;19;119;49;23;23;17
2493;165;48;11;35;29;19;14;9
2494;99;37;9;22;11;7;7;4
2495;764;226;46;219;119;85;43;26
2496;69;17;6;16;16;8;4;2
2497;826;165;43;230;161;107;71;49
2498;554;152;32;179;86;67;26;11
2499;32;4;1;5;8;5;6;3
2500;599;201;46;185;74;46;28;19
2501;61;8;3;17;12;8;1;12
2502;1025;428;84;284;132;46;28;23
2503;656;242;48;213;79;47;20;7
2504;1168;363;74;329;222;96;57;25
2505;149;42;8;35;31;19;8;6
2506;151;44;9;26;21;19;17;14
2507;26;10;1;11;1;0;1;3
2508;110;24;5;33;12;16;9;10
2509;118;21;2;41;30;13;4;7
2510;110;19;12;36;13;12;14;5
2511;214;54;21;74;32;15;16;3
2512;207;59;11;62;35;17;11;11
2513;116;40;5;37;16;12;5;1
2514;507;131;28;170;92;44;27;16
2515;47;13;3;15;6;2;5;2
2516;49;20;6;7;10;0;5;2
2517;233;75;16;77;43;9;8;4
2518;233;34;21;94;31;31;8;15
2519;137;42;12;37;30;10;3;2
2520;523;139;19;173;83;50;35;23
2521;950;196;63;289;200;102;56;44
2522;51;19;3;13;7;4;2;3
2523;50;9;5;17;7;6;4;1
2524;517;108;31;153;90;61;49;23
2525;445;96;28;136;67;67;36;14
2526;71;20;6;22;13;8;1;2
2527;335;80;17;117;68;27;14;12
2528;183;56;9;52;33;13;10;10
2529;142;50;6;34;27;11;11;4
2530;58;13;3;22;9;8;1;3
2531;95;28;4;27;14;9;6;8
2532;740;188;39;225;134;82;38;35
2533;93;22;6;20;13;13;13;7
2534;38;10;3;10;7;3;4;1
2535;89;20;6;23;25;7;6;2
2536;66;21;2;18;10;8;3;4
2537;131;19;5;41;32;17;11;6
2538;49;16;3;15;7;2;5;1
2539;498;147;48;146;59;48;30;20
2540;891;207;63;258;143;113;67;42
2541;321;72;16;99;63;35;17;19
2542;67;17;1;21;11;7;9;1
2543;1534;494;119;455;273;114;51;28
2544;443;129;32;136;87;37;12;10
2545;134;52;7;22;27;12;10;4
2546;141;24;10;41;28;13;14;10
2547;47;14;2;18;4;5;3;1
2548;282;101;27;73;48;22;11;1
2549;657;160;35;198;96;84;55;29
2550;83;28;11;10;16;5;7;5
2551;85;14;4;25;25;6;10;1
2552;135;37;8;40;20;27;1;2
2553;175;68;11;40;24;19;9;4
2554;796;216;49;223;146;72;64;26
2555;1629;493;101;514;263;127;92;39
2556;65;18;7;16;7;13;2;4
2557;94;20;8;31;24;2;2;6
2558;1996;841;141;547;221;136;74;35
2559;352;113;22;115;46;23;20;14
2560;197;79;7;41;35;16;12;7
2561;117;15;8;31;24;9;10;19
2562;161;40;8;49;30;21;8;4
2563;124;25;7;40;28;12;10;2
2564;378;83;31;128;59;54;17;6
2565;202;52;12;68;39;19;8;4
2566;874;228;45;251;154;83;70;43
2567;239;76;17;73;43;13;9;8
2568;115;19;10;30;20;22;8;7
2569;325;91;19;108;69;24;10;4
2570;133;26;15;46;23;15;1;8
2571;502;102;30;140;83;60;45;42
2572;373;52;18;119;74;53;39;18
2573;49;12;1;16;7;7;3;2
2574;1104;425;71;292;149;88;53;26
2575;1251;465;68;420;168;69;40;21
2576;238;52;13;74;36;31;19;13
2577;60;18;1;15;12;6;4;4
2578;54;13;5;16;8;9;2;1
2579;96;20;1;44;15;10;3;3
2580;627;228;34;174;99;50;26;15
2581;228;50;10;79;40;23;17;8
2582;61;14;3;24;8;6;4;2
2583;46;16;3;15;4;5;2;1
2584;84;17;6;17;22;14;7;2
2585;187;50;10;47;35;26;9;10
2586;113;27;4;36;23;9;10;4
2587;267;54;21;80;50;30;22;11
2588;58;17;5;12;7;5;9;2
2589;197;34;7;62;33;29;23;9
2590;131;35;10;42;15;8;11;10
2591;95;24;9;32;22;4;4;0
2592;137;40;6;39;22;15;13;3
2593;798;168;37;219;145;113;80;35
2594;108;29;4;40;12;10;6;6
2595;97;22;5;27;18;13;10;3
2596;560;148;33;180;83;59;37;19
2598;503;112;28;150;87;61;48;17
2599;217;76;9;66;29;21;11;5
2600;289;78;21;95;41;32;11;10
2601;136;18;12;55;26;12;10;3
2602;1298;481;82;383;174;94;50;34
2604;63;16;4;21;11;3;5;3
2605;125;31;5;37;22;18;6;4
2606;57;8;4;19;17;6;2;1
2607;59;16;4;10;13;5;4;6
2608;353;119;31;114;53;22;3;10
2609;18;2;1;8;0;2;4;1
2610;511;105;25;158;82;61;58;23
2612;90;28;4;33;16;5;4;1
2613;423;92;21;136;82;56;22;13
2614;194;51;11;53;32;28;15;4
2615;243;27;18;63;37;38;42;18
2616;152;50;9;43;25;16;6;2
2617;372;102;32;112;67;32;22;5
2618;495;182;35;139;65;38;18;18
2619;531;168;41;171;77;35;22;17
2620;287;88;17;103;42;20;4;13
2621;300;44;10;76;59;47;36;27
2622;32;4;1;16;3;3;4;0
2623;84;30;9;19;17;6;0;3
2624;202;81;14;46;23;16;15;7
2625;110;38;9;32;14;10;4;2
2626;241;56;11;67;40;24;29;14
2627;83;13;4;27;16;11;9;3
2628;157;21;9;47;31;17;11;22
2629;199;61;10;64;29;15;13;9
2631;310;83;15;97;48;32;21;13
2632;43;15;1;13;5;3;4;3
2633;46;6;3;15;6;6;7;3
2634;54;14;6;12;14;6;2;1
2635;107;23;5;31;22;12;12;3
2636;156;48;11;36;28;17;11;5
2637;240;52;17;54;38;39;17;23
2638;177;57;13;43;34;16;9;5
2639;265;76;12;96;36;24;13;8
2640;120;56;5;19;25;12;2;1
2641;85;36;4;25;14;5;1;0
2642;160;64;9;50;27;8;0;2
2643;590;137;38;189;96;60;37;34
2644;273;67;16;70;56;28;19;17
2645;150;47;8;51;18;17;8;1
2647;50;16;4;14;7;2;6;1
2648;1457;512;108;432;189;121;53;41
2649;213;39;12;94;33;22;11;2
2650;265;86;19;84;41;21;8;6
2651;79;17;0;35;14;9;4;0
2652;84;15;5;28;16;10;9;1
2653;388;98;35;117;68;34;24;12
2654;65;19;6;23;7;7;2;1
2655;84;25;3;34;14;4;3;2
2656;285;51;3;83;53;47;33;15
2657;164;65;8;47;21;14;6;3
2658;181;50;11;45;31;30;6;8
2659;393;78;28;85;66;62;42;32
2660;36;14;0;11;7;2;0;2
2661;183;31;11;50;40;25;13;12
2662;225;70;20;72;34;20;4;5
2663;178;59;13;53;28;12;7;6
2664;91;14;4;34;17;8;9;5
2665;218;44;12;68;48;23;10;13
2666;769;311;81;194;100;33;25;24
2667;173;53;4;35;28;12;22;18
2668;759;274;59;207;124;49;34;11
2670;114;25;14;30;22;15;4;4
2671;213;73;8;80;27;12;11;3
2672;190;42;13;60;36;18;11;11
2673;315;92;18;106;43;32;14;9
2674;33;9;1;9;7;4;2;0
2675;96;13;6;30;13;18;13;4
2676;1264;318;85;379;242;120;74;46
2677;172;70;8;46;20;13;12;3
2678;47;16;3;15;8;4;1;0
2679;104;30;3;35;15;9;7;4
2680;1800;483;102;554;288;176;117;81
2681;204;67;13;70;30;12;11;2
2682;87;21;5;29;14;7;2;9
2683;84;35;6;14;16;10;1;2
2684;2608;972;215;752;364;173;87;45
2685;85;17;1;28;18;11;8;2
2686;301;92;11;93;46;37;17;6
2687;255;46;16;72;49;32;22;16
2688;30;8;4;5;6;1;2;5
2689;35;11;3;4;7;3;5;1
2690;69;20;4;21;13;5;7;0
2691;39432;13485;2454;10243;5374;2991;2478;2407
2693;155;31;11;43;30;17;13;10
2694;466;117;29;137;70;55;44;13
2695;58;12;2;14;15;11;2;2
2696;62;15;4;13;17;5;6;3
2697;285;56;23;92;58;28;19;8
2698;73;9;5;22;24;8;4;2
2699;222;59;15;85;37;11;9;5
2701;538;117;34;178;96;60;36;17
2702;480;115;21;142;96;64;27;15
2703;809;316;55;240;109;54;23;12
2704;176;61;4;52;34;8;14;4
2705;168;42;6;58;26;28;6;2
2706;419;87;8;136;78;43;45;23
2707;127;23;13;37;20;17;9;8
2708;157;16;7;52;30;30;12;11
2709;291;93;20;102;47;12;11;6
2710;574;179;28;167;89;67;26;17
2711;227;44;7;76;57;19;16;7
2712;115;21;7;40;19;14;6;6
2713;212;68;8;66;33;16;14;7
2714;241;68;13;83;39;24;9;5
2715;44;20;2;8;6;2;3;1
2716;220;47;10;64;42;20;23;15
2717;451;133;27;142;65;40;29;15
2718;102;28;4;33;20;7;2;9
2719;1561;396;78;537;263;151;93;43
2720;1553;452;119;531;255;106;56;34
2721;372;71;18;109;76;51;29;19
2722;20775;7187;1198;5050;2980;1627;1473;1260
2723;72;26;4;19;10;6;2;5
2724;42;5;3;16;8;8;2;0
2725;96;18;11;25;25;10;5;1
2726;138;33;13;46;23;10;8;4
2727;185;72;13;53;22;18;4;2
2728;209;38;17;73;36;22;18;5
2729;77;13;7;24;16;7;4;6
2730;204;67;19;69;19;23;5;2
2731;128;30;7;38;33;11;8;2
2732;68;17;4;20;17;7;1;3
2734;213;67;10;49;35;16;17;19
2735;14;5;2;1;3;1;1;1
2736;122;15;5;44;23;19;11;6
2737;436;164;36;111;68;32;15;9
2738;9899;3173;563;3275;1546;712;422;208
2739;238;23;19;77;55;35;22;8
2740;187;50;16;57;29;17;8;9
2741;417;195;13;127;46;24;9;3
2742;84;46;2;21;11;2;0;2
2743;124;35;15;45;17;8;2;2
2744;55;12;2;19;8;10;3;1
2745;88;29;6;26;13;7;4;3
2746;508;136;30;164;87;55;23;14
2747;59;16;4;8;8;12;8;3
2748;743;269;36;211;109;73;25;21
2749;153;38;9;53;24;21;4;5
2750;420;147;17;137;60;32;21;6
2751;109;31;7;25;22;12;10;2
2752;203;54;17;71;26;15;10;9
2753;259;107;30;74;30;8;7;3
2754;138;36;3;37;29;13;15;3
2755;416;72;23;132;96;38;33;21
2756;481;99;25;157;85;64;31;20
2757;411;157;37;94;64;33;17;10
2758;1585;495;88;520;226;131;87;39
2759;278;130;16;75;33;15;8;1
2760;110;36;9;39;20;2;3;1
2761;132;21;4;36;36;17;10;7
2762;114;32;7;40;14;9;7;6
2763;144;30;7;45;33;15;10;4
2764;61;15;4;17;11;7;4;2
2765;198;26;7;51;51;29;25;7
2766;165;36;8;55;34;17;13;3
2767;254;58;19;71;49;25;21;11
2768;376;95;19;110;71;49;24;7
2769;712;268;71;206;92;46;17;13
2770;610;146;23;192;87;58;60;43
2772;108;29;6;34;15;12;11;0
2773;33;12;2;9;8;1;1;0
2774;89;25;7;28;16;5;6;2
2775;765;255;32;231;99;73;45;29
2776;386;111;27;107;68;35;25;12
2777;128;30;8;37;17;17;10;9
2778;74;23;3;26;13;5;1;3
2779;163;73;16;35;19;14;2;3
2780;984;293;56;334;138;95;42;26
2781;329;57;17;118;52;40;33;12
2782;170;50;11;62;19;17;7;4
2783;97;32;8;31;15;6;3;2
2784;117;36;14;38;17;6;4;2
2785;829;196;59;230;139;98;67;40
2786;99;31;0;27;18;11;8;4
2787;185;50;14;54;22;20;18;8
2788;348;78;19;113;61;30;28;18
2789;1898;650;140;520;284;134;106;64
2790;160;35;9;53;27;26;7;3
2791;180;21;8;62;43;25;10;11
2792;115;30;1;42;18;6;8;10
2793;99;28;7;17;26;7;10;4
2794;134;14;5;50;30;13;8;14
2795;1288;448;101;370;183;85;56;45
2796;59;15;3;14;13;12;2;1
2797;125;29;14;31;28;14;5;4
2798;844;208;45;306;157;67;45;17
2799;316;86;28;98;57;24;17;7
2800;219;53;17;66;48;20;10;3
2801;209;53;28;47;36;25;9;11
2802;144;59;9;38;21;9;5;4
2803;112;14;8;31;32;11;12;4
2804;142;24;9;42;27;31;5;4
2805;1878;469;111;647;311;186;100;54
2806;212;65;16;78;29;11;10;3
2807;506;113;25;158;87;63;32;27
2808;219;76;22;77;20;16;5;3
2809;56;18;2;8;9;6;2;10
2810;7890;2761;432;2110;1213;658;402;315
2812;165;32;2;51;24;24;16;15
2813;180;43;10;44;37;18;22;6
2814;130;33;0;46;16;23;11;1
2815;333;102;27;94;43;34;21;11
2816;368;90;31;129;56;31;22;9
2817;58;14;8;15;9;9;3;0
2818;897;276;37;286;116;92;31;60
2819;92;44;9;18;10;7;2;2
2820;1337;327;72;454;200;131;98;54
2821;516;101;34;160;97;59;44;21
2822;291;68;15;88;58;31;18;14
2823;57;16;3;21;11;4;2;1
2824;294;40;28;83;56;28;32;28
2826;281;87;19;82;45;26;10;12
2827;217;56;19;55;41;30;14;2
2828;75;21;4;15;13;9;8;5
2829;28;3;1;7;7;4;3;2
2830;688;205;57;195;120;46;42;22
2831;279;79;19;75;43;34;21;8
2832;155;49;11;45;21;11;11;7
2833;350;107;25;114;39;33;28;4
2834;122;31;10;29;20;15;12;5
3001;2206;483;145;673;406;222;159;118
3002;249;49;23;62;50;33;16;17
3003;836;277;70;250;99;63;39;38
3004;197;71;9;68;26;18;3;2
3005;246;42;20;95;50;20;11;8
3006;532;158;22;175;103;32;29;13
3007;267;35;8;87;54;40;22;21
3008;292;64;22;98;51;28;15;15
3009;83;13;4;29;24;7;5;2
3010;339;75;19;105;51;46;30;14
3011;281;39;10;91;74;41;13;12
3012;261;28;9;74;52;51;25;20
3013;3165;691;213;988;552;332;219;169
3014;115;34;5;32;27;6;8;4
3015;235;39;8;69;50;38;24;7
3016;113;28;9;27;25;9;7;8
3017;157;35;14;57;23;14;9;5
3018;520;109;38;196;95;39;32;12
3019;1290;374;88;461;196;94;52;26
3020;237;60;18;73;43;19;15;10
3021;180;30;14;54;32;16;17;17
3022;821;244;71;223;139;47;57;40
3023;6847;1791;539;1689;1096;673;559;500
3024;198;84;12;57;23;11;6;5
3025;1026;250;66;369;175;88;48;30
3026;592;101;34;174;131;70;49;33
3027;722;231;45;244;91;55;39;17
3028;289;83;25;94;46;25;10;6
3029;611;164;42;209;96;45;27;28
3030;632;99;32;218;124;75;58;26
3031;225;41;9;68;52;37;10;8
3032;195;47;27;64;37;11;5;4
3033;131;11;2;38;42;21;8;8
3034;390;110;30;139;65;21;15;9
3035;164;45;8;66;24;13;7;1
3036;2110;628;200;536;316;178;155;98
3037;191;46;11;66;35;14;12;7
3038;400;92;30;126;67;38;25;22
3039;285;70;10;86;54;38;20;8
3040;862;163;61;243;170;102;88;34
3041;272;78;14;83;47;14;23;14
3042;429;123;24;137;70;41;23;11
3043;869;192;66;249;181;82;64;35
3044;1123;172;72;349;241;160;76;53
3045;707;134;31;244;121;63;64;49
3046;877;336;60;271;88;63;35;24
3047;333;77;7;144;49;23;21;12
3048;1110;393;56;310;158;89;56;48
3049;326;58;20;98;62;36;33;18
3050;148;50;7;44;16;17;8;6
3051;236;64;15;76;45;27;7;3
3052;795;140;50;278;156;86;67;18
3053;903;275;57;273;131;75;58;34
3054;174;50;6;57;22;9;19;13
3055;788;144;42;287;154;80;40;40
3056;288;55;11;96;58;31;21;15
3057;170;57;7;49;27;16;10;5
3058;171;35;10;54;26;20;16;10
3059;277;58;16;104;46;30;13;9
3060;727;155;41;231;137;75;40;48
3061;292;53;17;100;56;32;12;21
3062;288;66;23;72;41;34;22;29
3063;752;204;53;242;140;70;27;15
3064;150;40;10;53;27;11;4;4
3065;425;108;19;125;87;44;22;20
3066;308;70;18;95;63;22;16;24
3067;116;32;11;28;15;12;7;10
3068;96;30;7;31;19;2;6;1
3069;233;57;10;81;38;18;21;7
3070;103;8;11;33;27;17;8;0
3071;193;50;10;63;47;12;6;5
3072;348;79;15;118;76;37;17;7
3073;475;102;37;145;84;48;38;20
3074;530;127;36;168;92;64;31;11
3075;143;32;10;47;26;13;11;3
3076;177;29;5;50;40;30;11;11
3077;99;14;3;45;20;7;4;6
3078;206;48;11;68;38;18;15;9
3079;230;56;10;85;44;16;14;5
3080;525;91;28;176;120;64;28;18
3081;282;68;25;91;43;34;12;8
3082;5142;1640;330;1803;740;346;194;89
3083;481;105;26;178;82;53;20;17
3084;1712;685;132;452;221;112;67;43
3085;504;62;21;161;118;82;33;27
3086;261;99;7;97;28;21;7;2
3087;489;179;27;158;71;27;18;8
3088;260;54;17;106;55;16;7;6
3089;122;22;6;35;17;19;13;9
3090;223;48;15;74;41;24;12;9
3091;347;81;23;140;58;24;15;6
3092;487;118;26;179;76;49;22;17
3093;869;153;55;293;164;94;66;43
3094;2635;460;177;749;476;346;228;198
3095;9859;2800;655;2937;1514;915;641;397
3096;68;20;5;18;12;3;7;2
3097;273;61;16;84;41;36;23;11
3098;3540;846;220;1245;534;367;198;130
3099;317;84;11;98;58;26;27;13
3100;1129;352;93;368;163;71;48;35
3101;7095;1500;435;2659;1112;695;420;274
3102;2459;946;142;718;360;154;84;56
3103;895;375;57;234;105;52;40;31
3104;928;272;76;285;145;76;46;28
3105;280;76;18;96;46;19;14;11
3106;968;143;54;298;191;138;86;58
3107;1046;363;74;244;153;99;59;56
3108;328;111;12;85;60;27;19;12
3109;555;126;37;186;96;58;32;20
3110;760;120;45;217;169;97;79;33
3111;874;180;47;319;172;99;34;24
3112;505;156;40;147;79;35;23;24
3113;460;122;34;126;83;46;30;19
3114;211;53;16;74;30;19;10;9
3115;262;57;23;75;43;30;28;8
3116;155;33;7;58;24;15;8;9
3117;366;79;23;117;72;34;29;12
3118;4492;1275;325;1349;704;331;242;266
3119;331;94;19;98;60;30;19;11
3120;537;136;30;206;87;36;21;21
3121;489;99;12;148;94;65;34;37
3122;181;34;5;50;33;24;24;9
3124;168;32;10;59;26;28;7;7
3125;114;39;2;35;18;9;6;4
3126;903;205;56;311;157;85;59;30
3127;516;171;32;135;73;39;36;30
3128;1999;379;119;742;364;233;114;48
3129;261;75;11;102;36;21;11;4
3130;233;57;21;71;40;22;10;13
3131;407;103;28;118;77;44;27;10
3132;471;154;28;141;74;43;17;15
3133;389;80;27;94;71;52;32;34
3134;156;34;6;51;33;14;6;11
3135;278;50;20;84;67;35;13;9
3136;158;42;8;63;25;12;4;3
3137;198;47;7;65;40;24;8;7
3138;2559;967;211;716;352;151;90;72
3139;272;102;10;92;38;16;12;2
3140;932;231;50;299;168;85;67;33
3141;122;39;4;35;16;12;7;9
3142;201;74;11;64;36;9;6;0
3143;86;23;6;30;14;2;8;3
3144;173;75;7;47;18;13;4;9
3145;561;75;39;194;105;82;46;21
3146;121;28;3;40;21;9;12;8
3147;136;27;9;53;25;9;11;2
3148;245;66;14;74;51;27;10;3
3149;354;73;18;111;72;39;24;18
3150;172;52;10;48;27;17;10;8
3151;130;34;11;35;21;16;5;8
3152;192;58;13;65;34;16;2;4
3154;229;73;19;64;43;17;7;5
3155;1560;551;118;470;191;114;59;57
3156;1240;270;80;423;200;146;86;35
3157;707;161;56;214;140;63;33;39
3158;707;157;48;239;135;81;25;22
3159;593;169;34;230;87;42;17;14
3160;296;91;20;77;54;30;17;8
3161;697;141;31;241;123;82;39;39
3162;152;22;8;43;28;22;20;9
3163;596;130;23;225;109;55;32;22
3164;213;47;23;69;41;15;10;7
3165;1117;337;92;336;199;78;51;25
3166;243;33;23;90;40;25;17;15
3167;225;57;9;81;31;25;13;10
3168;722;200;46;242;121;54;32;27
3169;239;57;11;70;42;30;12;17
3170;110;15;6;25;28;21;7;8
3171;207;58;13;58;40;16;16;6
3172;107;33;5;40;13;5;5;5
3173;894;300;62;295;128;60;25;24
3174;677;118;28;226;142;81;58;24
3175;217;48;14;75;31;26;12;10
3176;399;84;26;116;82;49;22;19
3177;229;99;11;67;38;8;3;3
3178;252;97;18;79;26;22;7;3
3179;252;76;17;58;57;14;15;15
3180;501;88;38;154;101;71;33;15
3181;275;108;28;66;39;7;18;10
3182;200;34;4;70;37;33;10;11
3183;395;157;20;120;49;28;15;7
3184;384;67;19;128;69;58;29;14
3185;26759;7162;1779;8153;4160;2377;1759;1369
3186;1224;483;89;356;154;71;36;35
3187;513;160;29;138;81;34;14;57
3188;172;41;16;62;25;17;6;4
3189;577;139;38;201;85;50;43;21
3190;15492;4309;1069;3933;2385;1489;1203;1105
3191;233;70;18;84;35;10;9;7
3192;130;50;4;23;23;7;15;8
3193;129;18;5;38;32;17;12;9
3194;99;20;5;30;17;15;4;8
3195;2070;412;138;588;356;208;193;175
3196;193;77;13;58;28;13;4;0
3197;1099;229;67;317;219;142;76;48
3198;145;38;7;55;26;9;6;4
3200;1196;231;83;360;242;121;96;64
3201;236;58;10;92;36;21;13;6
3202;514;174;41;126;82;38;33;20
3203;328;79;20;143;44;22;10;10
3204;467;124;22;140;76;48;24;33
3205;327;75;23;122;59;24;22;2
3206;144;41;11;37;21;17;11;6
3207;411;140;22;140;54;27;14;14
3208;304;84;14;101;61;28;8;9
3209;107;16;9;40;20;11;6;6
3210;320;89;22;93;63;32;11;9
3211;2024;468;101;598;352;235;170;100
3212;1097;155;51;386;226;143;87;48
3213;200;48;14;74;28;19;12;5
3214;279;99;7;86;43;22;15;7
3215;439;103;28;153;66;47;23;20
3216;136;12;5;51;29;18;8;12
3217;582;104;24;194;105;86;38;31
3218;211;34;13;69;39;21;19;17
3219;176;39;15;58;36;11;9;8
3220;531;108;45;156;87;56;45;36
3221;624;210;50;176;93;36;31;28
3222;66;11;2;21;12;3;9;8
3223;368;76;26;113;64;48;25;15
3224;251;70;33;71;28;28;12;8
3225;346;62;20;122;57;40;24;21
3226;200;66;7;67;36;11;4;7
3227;290;47;23;101;60;27;22;9
3228;41;10;6;13;5;4;1;3
3229;482;129;29;154;76;51;27;16
3230;376;69;26;113;69;54;27;17
3231;154;43;3;46;21;23;16;3
3232;244;52;13;84;53;21;19;1
3233;299;53;16;97;47;55;21;10
3234;306;87;26;92;56;23;12;10
3235;780;195;41;314;132;52;21;24
3236;2806;879;188;878;403;231;142;86
3237;334;87;33;112;37;31;18;17
3238;425;156;24;134;52;22;20;15
3239;215;104;9;50;29;16;3;4
3240;446;150;33;123;75;25;28;12
3241;271;101;14;66;41;21;18;10
3242;437;122;32;164;60;33;15;11
3243;107;27;9;34;20;10;6;2
3244;117;34;4;37;24;9;7;1
3245;97;17;5;39;19;10;5;3
3246;453;108;20;142;72;63;24;24
3247;765;123;54;213;182;88;64;41
3248;131;36;11;41;19;7;10;7
3249;139;40;8;47;17;11;10;5
3250;285;90;13;97;42;26;9;8
3251;312;94;13;112;47;27;10;9
3252;465;72;26;153;98;61;34;21
3253;318;69;12;125;60;33;11;8
3254;4091;1399;311;1182;551;292;207;149
3255;114;26;5;40;18;8;10;6
3256;175;34;17;67;28;17;4;7
3257;626;169;48;200;122;47;29;11
3258;1292;268;84;407;238;161;86;47
3259;287;69;18;94;58;22;15;9
