CodeCommune;NomCommune;Année;NombreCrimes;Population
62073;Bailleul-Sir-Berthoult;2017;5608.0;1412.0
62073;Bailleul-Sir-Berthoult;2022;5720.0;1432.0
62074;Bailleulval;2017;2490.0;240.0
62074;Bailleulval;2022;1840.0;233.0
62075;Baincthun;2017;6450.0;1291.0
62075;Baincthun;2022;5256.0;1321.0
62076;Bainghen;2017;2552.0;227.0
62076;Bainghen;2022;1935.0;214.0
62077;Bajus;2017;3312.0;365.0
62077;Bajus;2022;3960.0;358.0
62078;Balinghem;2017;4764.0;1169.0
62078;Balinghem;2022;4900.0;1225.0
62079;Bancourt;2017;1118.0;87.0
62079;Bancourt;2022;765.0;84.0
62080;Bapaume;2017;27832.0;3887.0
62080;Bapaume;2022;29864.0;3718.0
62081;Baralle;2017;1446.0;480.0
62081;Baralle;2022;1347.0;435.0
62082;Barastre;2017;2448.0;307.0
62082;Barastre;2022;1605.0;314.0
62083;Barlin;2017;69480.0;7661.0
62083;Barlin;2022;81026.0;7330.0
62084;Barly;2017;2007.0;221.0
62084;Barly;2022;1624.0;203.0
62085;Basseux;2017;1768.0;137.0
62085;Basseux;2022;1452.0;131.0
62086;Bavincourt;2017;1910.0;378.0
62086;Bavincourt;2022;2040.0;419.0
62087;Bayenghem-lès-Éperlecques;2017;4052.0;1009.0
62087;Bayenghem-lès-Éperlecques;2022;5055.0;1019.0
62088;Bayenghem-lès-Seninghem;2017;2916.0;324.0
62088;Bayenghem-lès-Seninghem;2022;2696.0;345.0
62089;Bazinghen;2017;2793.0;393.0
62089;Bazinghen;2022;4030.0;408.0
62090;Béalencourt;2017;1290.0;130.0
62090;Béalencourt;2022;1260.0;133.0
62091;Beaudricourt;2017;1196.0;90.0
62091;Beaudricourt;2022;846.0;98.0
62092;Beaufort-Blavincourt;2017;4389.0;397.0
62092;Beaufort-Blavincourt;2022;2835.0;404.0
62093;Beaulencourt;2017;1422.0;235.0
62093;Beaulencourt;2022;888.0;232.0
62094;Beaumerie-Saint-Martin;2017;2751.0;397.0
62094;Beaumerie-Saint-Martin;2022;2352.0;384.0
62095;Beaumetz-lès-Aire;2017;2160.0;239.0
62095;Beaumetz-lès-Aire;2022;1410.0;228.0
62096;Beaumetz-lès-Cambrai;2017;2935.0;581.0
62096;Beaumetz-lès-Cambrai;2022;4384.0;536.0
62097;Beaumetz-lès-Loges;2017;3988.0;999.0
62097;Beaumetz-lès-Loges;2022;1996.0;1000.0
62099;Beaurains;2017;45576.0;5662.0
62099;Beaurains;2022;44120.0;5530.0
62100;Beaurainville;2017;8396.0;2095.0
62100;Beaurainville;2022;14350.0;2028.0
62101;Beauvois;2017;1296.0;142.0
62101;Beauvois;2022;1330.0;133.0
62102;Bécourt;2017;2970.0;272.0
62102;Bécourt;2022;2208.0;281.0
62103;Béhagnies;2017;840.0;126.0
62103;Béhagnies;2022;1016.0;121.0
62104;Bellebrune;2017;3056.0;400.0
62104;Bellebrune;2022;2200.0;429.0
62105;Belle-et-Houllefort;2017;4472.0;560.0
62105;Belle-et-Houllefort;2022;3808.0;524.0
62106;Bellonne;2017;2160.0;211.0
62106;Bellonne;2022;2100.0;213.0
62107;Bénifontaine;2017;1065.0;356.0
62107;Bénifontaine;2022;1372.0;337.0
62108;Berck;2017;201152.0;14189.0
62108;Berck;2022;172874.0;12967.0
62109;Bergueneuse;2017;1953.0;218.0
62109;Bergueneuse;2022;2387.0;215.0
62111;Berlencourt-le-Cauroy;2017;1405.0;275.0
62111;Berlencourt-le-Cauroy;2022;2484.0;273.0
62112;Berles-au-Bois;2017;2575.0;515.0
62112;Berles-au-Bois;2022;3661.0;538.0
62113;Berles-Monchel;2017;3920.0;488.0
62113;Berles-Monchel;2022;4428.0;487.0
62114;Bermicourt;2017;1782.0;165.0
62114;Bermicourt;2022;1690.0;167.0
62115;Berneville;2017;3430.0;480.0
62115;Berneville;2022;1860.0;475.0
62116;Bernieulles;2017;1665.0;184.0
62116;Bernieulles;2022;1881.0;165.0
62117;Bertincourt;2017;3684.0;918.0
62117;Bertincourt;2022;2745.0;918.0
62118;Béthonsart;2017;1359.0;147.0
62118;Béthonsart;2022;1008.0;150.0
62119;Béthune;2017;327418.0;24895.0
62119;Béthune;2022;324896.0;25342.0
62120;Beugin;2017;3784.0;471.0
62120;Beugin;2022;2784.0;465.0
62121;Beugnâtre;2017;1360.0;170.0
62121;Beugnâtre;2022;1092.0;181.0
62122;Beugny;2017;2702.0;376.0
62122;Beugny;2022;1436.0;353.0
62123;Beussent;2017;3864.0;548.0
62123;Beussent;2022;4869.0;551.0
62124;Beutin;2017;3269.0;466.0
62124;Beutin;2022;3073.0;434.0
62125;Beuvrequen;2017;2255.0;457.0
62125;Beuvrequen;2022;2295.0;459.0
62126;Beuvry;2017;86283.0;9442.0
62126;Beuvry;2022;109332.0;9078.0
62127;Bezinghem;2017;2840.0;363.0
62127;Bezinghem;2022;4169.0;374.0
62128;Biache-Saint-Vaast;2017;20290.0;4083.0
62128;Biache-Saint-Vaast;2022;35848.0;4519.0
62129;Biefvillers-lès-Bapaume;2017;644.0;94.0
62129;Biefvillers-lès-Bapaume;2022;760.0;94.0
62130;Bienvillers-au-Bois;2017;3210.0;643.0
62130;Bienvillers-au-Bois;2022;3295.0;665.0
62131;Bihucourt;2017;2499.0;351.0
62131;Bihucourt;2022;1998.0;310.0
62132;Billy-Berclau;2017;36496.0;4624.0
62132;Billy-Berclau;2022;35413.0;5076.0
62133;Billy-Montigny;2017;89826.0;8150.0
62133;Billy-Montigny;2022;97404.0;8027.0
62134;Bimont;2017;1276.0;114.0
62134;Bimont;2022;1260.0;103.0
62135;Blairville;2017;1872.0;314.0
62135;Blairville;2022;2754.0;306.0
62137;Blangerval-Blangermont;2017;1344.0;106.0
62137;Blangerval-Blangermont;2022;1001.0;93.0
62138;Blangy-sur-Ternoise;2017;2166.0;720.0
62138;Blangy-sur-Ternoise;2022;2112.0;700.0
62139;Blendecques;2017;40176.0;5002.0
62139;Blendecques;2022;29448.0;4891.0
62140;Bléquin;2017;5676.0;519.0
62140;Bléquin;2022;5844.0;485.0
62141;Blessy;2017;3464.0;870.0
62141;Blessy;2022;5406.0;904.0
62142;Blingel;2017;1458.0;166.0
62142;Blingel;2022;1106.0;159.0
62143;Boffles;2017;624.0;50.0
62143;Boffles;2022;576.0;47.0
62144;Boiry-Becquerelle;2017;2165.0;447.0
62144;Boiry-Becquerelle;2022;1876.0;473.0
62145;Boiry-Notre-Dame;2017;1832.0;454.0
62145;Boiry-Notre-Dame;2022;2185.0;443.0
62146;Boiry-Saint-Martin;2017;1390.0;277.0
62146;Boiry-Saint-Martin;2022;1315.0;258.0
62147;Boiry-Sainte-Rictrude;2017;2424.0;406.0
62147;Boiry-Sainte-Rictrude;2022;1970.0;386.0
62148;Bois-Bernard;2017;3308.0;827.0
62148;Bois-Bernard;2022;2481.0;833.0
62149;Boisdinghem;2017;2223.0;249.0
62149;Boisdinghem;2022;1750.0;255.0
62150;Boisjean;2017;5610.0;505.0
62150;Boisjean;2022;3486.0;513.0
62151;Boisleux-au-Mont;2017;3114.0;517.0
62151;Boisleux-au-Mont;2022;3598.0;522.0
62152;Boisleux-Saint-Marc;2017;2286.0;251.0
62152;Boisleux-Saint-Marc;2022;1764.0;256.0
62153;Bomy;2017;3115.0;631.0
62153;Bomy;2022;3840.0;628.0
62154;Bonnières;2017;3370.0;674.0
62154;Bonnières;2022;4725.0;667.0
62155;Bonningues-lès-Ardres;2017;3325.0;656.0
62155;Bonningues-lès-Ardres;2022;1884.0;620.0
62156;Bonningues-lès-Calais;2017;2870.0;565.0
62156;Bonningues-lès-Calais;2022;4095.0;598.0
62157;Boubers-lès-Hesmond;2017;957.0;88.0
62157;Boubers-lès-Hesmond;2022;949.0;70.0
62158;Boubers-sur-Canche;2017;2960.0;589.0
62158;Boubers-sur-Canche;2022;2300.0;577.0
62160;Boulogne-sur-Mer;2017;583366.0;40874.0
62160;Boulogne-sur-Mer;2022;531830.0;41039.0
62161;Bouquehault;2017;3775.0;765.0
62161;Bouquehault;2022;3950.0;794.0
62162;Bourecq;2017;4312.0;639.0
62162;Bourecq;2022;3492.0;575.0
62163;Bouret-sur-Canche;2017;2080.0;256.0
62163;Bouret-sur-Canche;2022;2728.0;245.0
62164;Bourlon;2017;3525.0;1156.0
62164;Bourlon;2022;4560.0;1148.0
62165;Bournonville;2017;2684.0;240.0
62165;Bournonville;2022;2519.0;226.0
62166;Bours;2017;3070.0;617.0
62166;Bours;2022;1200.0;588.0
62167;Boursin;2017;2096.0;255.0
62167;Boursin;2022;2232.0;242.0
62168;Bourthes;2017;5196.0;853.0
62168;Bourthes;2022;5894.0;851.0
62169;Bouvelinghem;2017;2100.0;219.0
62169;Bouvelinghem;2022;3012.0;255.0
62170;Bouvigny-Boyeffles;2017;12140.0;2403.0
62170;Bouvigny-Boyeffles;2022;4742.0;2385.0
62171;Boyaval;2017;1474.0;133.0
62171;Boyaval;2022;1806.0;138.0
62172;Boyelles;2017;2142.0;358.0
62172;Boyelles;2022;2548.0;366.0
62173;Brebières;2017;39264.0;5023.0
62173;Brebières;2022;46521.0;5210.0
62174;Brêmes;2017;3870.0;1290.0
62174;Brêmes;2022;2594.0;1311.0
62175;Brévillers;2017;1908.0;158.0
62175;Brévillers;2022;1896.0;157.0
62176;Bréxent-Énocq;2017;3440.0;681.0
62176;Bréxent-Énocq;2022;5112.0;639.0
62177;Brimeux;2017;3356.0;847.0
62177;Brimeux;2022;4330.0;872.0
62178;Bruay-la-Buissière;2017;266760.0;21831.0
62178;Bruay-la-Buissière;2022;283751.0;21997.0
62179;Brunembert;2017;3744.0;418.0
62179;Brunembert;2022;4010.0;394.0
62180;Brias;2017;2920.0;294.0
62180;Brias;2022;2065.0;297.0
62181;Bucquoy;2017;2934.0;1461.0
62181;Bucquoy;2022;7400.0;1506.0
62182;Buire-au-Bois;2017;2061.0;230.0
62182;Buire-au-Bois;2022;1904.0;238.0
62183;Buire-le-Sec;2017;4716.0;777.0
62183;Buire-le-Sec;2022;3024.0;752.0
62184;Buissy;2017;2580.0;263.0
62184;Buissy;2022;1740.0;287.0
62185;Bullecourt;2017;2151.0;236.0
62185;Bullecourt;2022;2497.0;227.0
62186;Bully-les-Mines;2017;135289.0;12163.0
62186;Bully-les-Mines;2022;134431.0;12172.0
62187;Buneville;2017;1780.0;180.0
62187;Buneville;2022;1991.0;177.0
62188;Burbure;2017;8775.0;2865.0
62188;Burbure;2022;11276.0;2827.0
62189;Bus;2017;875.0;126.0
62189;Bus;2022;1330.0;134.0
62190;Busnes;2017;6455.0;1290.0
62190;Busnes;2022;4980.0;1242.0
62191;Caffiers;2017;4548.0;749.0
62191;Caffiers;2022;3635.0;726.0
62192;Cagnicourt;2017;3024.0;432.0
62192;Cagnicourt;2022;848.0;422.0
62193;Calais;2017;1049692.0;73911.0
62193;Calais;2022;943320.0;67585.0
62194;Calonne-Ricouart;2017;43728.0;5454.0
62194;Calonne-Ricouart;2022;38241.0;5416.0
62195;Calonne-sur-la-Lys;2017;6260.0;1545.0
62195;Calonne-sur-la-Lys;2022;4680.0;1578.0
62196;La Calotterie;2017;3230.0;643.0
62196;La Calotterie;2022;2965.0;586.0
62197;Camblain-Châtelain;2017;5331.0;1764.0
62197;Camblain-Châtelain;2022;7080.0;1766.0
62198;Cambligneul;2017;2373.0;337.0
62198;Cambligneul;2022;2387.0;347.0
62199;Camblain-l'Abbé;2017;3912.0;650.0
62199;Camblain-l'Abbé;2022;4050.0;681.0
62200;Cambrin;2017;3567.0;1244.0
62200;Cambrin;2022;4912.0;1250.0
62201;Camiers;2017;16110.0;2717.0
62201;Camiers;2022;16098.0;2633.0
62202;Campagne-lès-Boulonnais;2017;3678.0;634.0
62202;Campagne-lès-Boulonnais;2022;2740.0;675.0
62203;Campagne-lès-Guines;2017;4014.0;445.0
62203;Campagne-lès-Guines;2022;2982.0;414.0
62204;Campagne-lès-Hesdin;2017;7604.0;1920.0
62204;Campagne-lès-Hesdin;2022;3890.0;1944.0
62205;Campagne-lès-Wardrecques;2017;2446.0;1243.0
62205;Campagne-lès-Wardrecques;2022;5176.0;1300.0
62206;Campigneulles-les-Grandes;2017;2336.0;299.0
62206;Campigneulles-les-Grandes;2022;2248.0;289.0
62207;Campigneulles-les-Petites;2017;2204.0;552.0
62207;Campigneulles-les-Petites;2022;1608.0;529.0
62208;Canettemont;2017;770.0;70.0
62208;Canettemont;2022;759.0;68.0
62209;Canlers;2017;1782.0;159.0
62209;Canlers;2022;1264.0;163.0
62211;Capelle-Fermont;2017;1935.0;217.0
62211;Capelle-Fermont;2022;1752.0;221.0
62212;Capelle-lès-Hesdin;2017;2820.0;485.0
62212;Capelle-lès-Hesdin;2022;3556.0;491.0
62213;Carency;2017;2940.0;750.0
62213;Carency;2022;4806.0;820.0
62214;Carly;2017;2220.0;551.0
62214;Carly;2022;4284.0;633.0
62215;Carvin;2017;206004.0;17124.0
62215;Carvin;2022;196372.0;17966.0
62216;La Cauchie;2017;1236.0;211.0
62216;La Cauchie;2022;1881.0;210.0
62217;Cauchy-à-la-Tour;2017;5720.0;2814.0
62217;Cauchy-à-la-Tour;2022;13510.0;2645.0
62218;Caucourt;2017;3806.0;346.0
62218;Caucourt;2022;3663.0;332.0
62219;Caumont;2017;1352.0;162.0
62219;Caumont;2022;1550.0;153.0
62220;Cavron-Saint-Martin;2017;3241.0;457.0
62220;Cavron-Saint-Martin;2022;1323.0;432.0
62221;Chelers;2017;1862.0;259.0
62221;Chelers;2022;1920.0;244.0
62222;Chériennes;2017;1661.0;155.0
62222;Chériennes;2022;1312.0;169.0
62223;Chérisy;2017;2065.0;293.0
62223;Chérisy;2022;2610.0;291.0
62224;Chocques;2017;11680.0;2881.0
62224;Chocques;2022;14120.0;2808.0
62225;Clairmarais;2017;;624.0
62225;Clairmarais;2022;2348.0;579.0
62227;Clenleu;2017;1773.0;195.0
62227;Clenleu;2022;2232.0;185.0
62228;Clerques;2017;2560.0;327.0
62228;Clerques;2022;3170.0;314.0
62229;Cléty;2017;3028.0;772.0
62229;Cléty;2022;3256.0;809.0
62230;Colembert;2017;5538.0;942.0
62230;Colembert;2022;3712.0;907.0
62231;Colline-Beaumont;2017;1233.0;137.0
62231;Colline-Beaumont;2022;1170.0;129.0
62232;La Comté;2017;6321.0;935.0
62232;La Comté;2022;1764.0;884.0
62233;Conchil-le-Temple;2017;4528.0;1135.0
62233;Conchil-le-Temple;2022;2200.0;1087.0
62234;Conchy-sur-Canche;2017;1278.0;216.0
62234;Conchy-sur-Canche;2022;1776.0;222.0
62235;Condette;2017;7569.0;2506.0
62235;Condette;2022;7407.0;2456.0
62236;Contes;2017;2296.0;331.0
62236;Contes;2022;1720.0;349.0
62237;Conteville-lès-Boulogne;2017;4650.0;478.0
62237;Conteville-lès-Boulogne;2022;4689.0;531.0
62238;Conteville-en-Ternois;2017;1248.0;91.0
62238;Conteville-en-Ternois;2022;869.0;81.0
62239;Coquelles;2017;17521.0;2611.0
62239;Coquelles;2022;18529.0;2625.0
62240;Corbehem;2017;7071.0;2366.0
62240;Corbehem;2022;4532.0;2268.0
62241;Cormont;2017;2943.0;319.0
62241;Cormont;2022;2480.0;309.0
62242;Couin;2017;1554.0;113.0
62242;Couin;2022;924.0;79.0
62243;Coullemont;2017;1380.0;122.0
62243;Coullemont;2022;1680.0;116.0
62244;Coulogne;2017;21292.0;5372.0
62244;Coulogne;2022;32484.0;5403.0
62245;Coulomby;2017;7350.0;737.0
62245;Coulomby;2022;3835.0;771.0
62246;Coupelle-Neuve;2017;1793.0;161.0
62246;Coupelle-Neuve;2022;1323.0;146.0
62247;Coupelle-Vieille;2017;1821.0;601.0
62247;Coupelle-Vieille;2022;2925.0;567.0
62248;Courcelles-le-Comte;2017;3608.0;461.0
62248;Courcelles-le-Comte;2022;3332.0;479.0
62249;Courcelles-lès-Lens;2017;76300.0;7774.0
62249;Courcelles-lès-Lens;2022;90343.0;8015.0
62250;Courrières;2017;105790.0;10512.0
62250;Courrières;2022;122388.0;10160.0
62251;Courset;2017;5170.0;515.0
62251;Courset;2022;4096.0;509.0
62252;La Couture;2017;8421.0;2764.0
62252;La Couture;2022;10464.0;2608.0
62253;Couturelle;2017;938.0;65.0
62253;Couturelle;2022;962.0;76.0
62254;Coyecques;2017;4760.0;606.0
62254;Coyecques;2022;2400.0;598.0
62255;Crémarest;2017;6256.0;786.0
62255;Crémarest;2022;5628.0;802.0
62256;Crépy;2017;1350.0;149.0
62256;Crépy;2022;1404.0;158.0
62257;Créquy;2017;3912.0;485.0
62257;Créquy;2022;2315.0;463.0
62258;Croisette;2017;1746.0;278.0
62258;Croisette;2022;1410.0;300.0
62259;Croisilles;2017;3818.0;1929.0
62259;Croisilles;2022;3884.0;1929.0
62260;Croix-en-Ternois;2017;2268.0;322.0
62260;Croix-en-Ternois;2022;1324.0;332.0
62261;Cucq;2017;40960.0;5121.0
62261;Cucq;2022;25650.0;5165.0
62262;Cuinchy;2017;1745.0;1741.0
62262;Cuinchy;2022;10524.0;1784.0
62263;Dainville;2017;39011.0;5646.0
62263;Dainville;2022;39921.0;5718.0
62264;Dannes;2017;5320.0;1316.0
62264;Dannes;2022;3969.0;1317.0
62265;Delettes;2017;7044.0;1178.0
62265;Delettes;2022;4672.0;1146.0
62266;Denier;2017;913.0;86.0
62266;Denier;2022;1092.0;93.0
62267;Dennebrœucq;2017;2695.0;389.0
62267;Dennebrœucq;2022;3176.0;394.0
62268;Desvres;2017;30240.0;4985.0
62268;Desvres;2022;43587.0;4827.0
62269;Diéval;2017;3012.0;750.0
62269;Diéval;2022;2884.0;715.0
62270;Divion;2017;82860.0;6978.0
62270;Divion;2022;82716.0;6830.0
62271;Dohem;2017;4992.0;828.0
62271;Dohem;2022;4998.0;830.0
62272;Douchy-lès-Ayette;2017;1824.0;308.0
62272;Douchy-lès-Ayette;2022;2745.0;295.0
62273;Doudeauville;2017;4608.0;600.0
62273;Doudeauville;2022;4326.0;605.0
62274;Dourges;2017;58280.0;5891.0
62274;Dourges;2022;59970.0;6068.0
62275;Douriez;2017;2696.0;326.0
62275;Douriez;2022;2960.0;291.0
62276;Douvrin;2017;52860.0;5407.0
62276;Douvrin;2022;57950.0;5799.0
62277;Drocourt;2017;26424.0;2936.0
62277;Drocourt;2022;20601.0;2952.0
62278;Drouvin-le-Marais;2017;3504.0;594.0
62278;Drouvin-le-Marais;2022;3690.0;610.0
62279;Duisans;2017;2570.0;1309.0
62279;Duisans;2022;4149.0;1393.0
62280;Dury;2017;1720.0;350.0
62280;Dury;2022;2184.0;306.0
62281;Echinghen;2017;2751.0;390.0
62281;Echinghen;2022;2280.0;377.0
62282;Éclimeux;2017;1720.0;176.0
62282;Éclimeux;2022;1629.0;180.0
62283;Écoivres;2017;1548.0;131.0
62283;Écoivres;2022;1032.0;126.0
62284;Écourt-Saint-Quentin;2017;6672.0;1672.0
62284;Écourt-Saint-Quentin;2022;5073.0;1692.0
62285;Écoust-Saint-Mein;2017;3444.0;491.0
62285;Écoust-Saint-Mein;2022;2435.0;484.0
62286;Ecquedecques;2017;3054.0;513.0
62286;Ecquedecques;2022;3563.0;510.0
62288;Ecques;2017;6360.0;2139.0
62288;Ecques;2022;13026.0;2176.0
62289;Écuires;2017;4434.0;717.0
62289;Écuires;2022;2070.0;686.0
62290;Écurie;2017;3528.0;386.0
62290;Écurie;2022;2646.0;374.0
62291;Éleu-dit-Leauwette;2017;17760.0;2920.0
62291;Éleu-dit-Leauwette;2022;14145.0;2815.0
62292;Elnes;2017;6545.0;914.0
62292;Elnes;2022;6864.0;847.0
62293;Embry;2017;1936.0;239.0
62293;Embry;2022;1840.0;235.0
62295;Enquin-lez-Guinegatte;2017;4833.0;1616.0
62295;Enquin-lez-Guinegatte;2022;6428.0;1600.0
62296;Enquin-sur-Baillons;2017;2520.0;280.0
62296;Enquin-sur-Baillons;2022;2304.0;243.0
62297;Éperlecques;2017;25074.0;3640.0
62297;Éperlecques;2022;14968.0;3740.0
62298;Épinoy;2017;1638.0;546.0
62298;Épinoy;2022;4743.0;509.0
62299;Eps;2017;2241.0;250.0
62299;Eps;2022;1464.0;242.0
62300;Équihen-Plage;2017;5534.0;2738.0
62300;Équihen-Plage;2022;13065.0;2596.0
62301;Équirre;2017;864.0;76.0
62301;Équirre;2022;1066.0;77.0
62302;Ergny;2017;2607.0;233.0
62302;Ergny;2022;2106.0;232.0
62303;Érin;2017;2508.0;234.0
62303;Érin;2022;1596.0;220.0
62304;Erny-Saint-Julien;2017;2952.0;325.0
62304;Erny-Saint-Julien;2022;2345.0;337.0
62306;Ervillers;2017;2015.0;399.0
62306;Ervillers;2022;1950.0;389.0
62307;Escalles;2017;1631.0;228.0
62307;Escalles;2022;1296.0;218.0
62308;Escœuilles;2017;3824.0;479.0
62308;Escœuilles;2022;2445.0;475.0
62309;Esquerdes;2017;3234.0;1629.0
62309;Esquerdes;2022;9714.0;1607.0
62310;Essars;2017;5124.0;1725.0
62310;Essars;2022;5265.0;1765.0
62311;Estevelles;2017;12288.0;2044.0
62311;Estevelles;2022;10120.0;2002.0
62312;Estrée;2017;2312.0;290.0
62312;Estrée;2022;2312.0;296.0
62313;Estrée-Blanche;2017;2904.0;951.0
62313;Estrée-Blanche;2022;3644.0;906.0
62314;Estrée-Cauchy;2017;3393.0;373.0
62314;Estrée-Cauchy;2022;2832.0;353.0
62315;Estréelles;2017;2499.0;352.0
62315;Estréelles;2022;3450.0;343.0
62316;Estrée-Wamin;2017;1183.0;172.0
62316;Estrée-Wamin;2022;1696.0;218.0
62317;Étaing;2017;1332.0;450.0
62317;Étaing;2022;2265.0;465.0
62318;Étaples;2017;132408.0;10865.0
62318;Étaples;2022;131160.0;10693.0
62319;Éterpigny;2017;2313.0;258.0
62319;Éterpigny;2022;1792.0;254.0
62320;Étrun;2017;2853.0;314.0
62320;Étrun;2022;1926.0;326.0
62321;Évin-Malmaison;2017;32060.0;4551.0
62321;Évin-Malmaison;2022;28044.0;4657.0
62322;Famechon;2017;1190.0;120.0
62322;Famechon;2022;1332.0;111.0
62323;Fampoux;2017;4660.0;1181.0
62323;Fampoux;2022;3657.0;1243.0
62324;Farbus;2017;2216.0;557.0
62324;Farbus;2022;2468.0;631.0
62325;Fauquembergues;2017;3964.0;984.0
62325;Fauquembergues;2022;3764.0;942.0
62326;Favreuil;2017;2079.0;237.0
62326;Favreuil;2022;2232.0;237.0
62327;Febvin-Palfart;2017;3576.0;600.0
62327;Febvin-Palfart;2022;3714.0;612.0
62328;Ferfay;2017;5490.0;912.0
62328;Ferfay;2022;3528.0;868.0
62329;Ferques;2017;3610.0;1802.0
62329;Ferques;2022;5256.0;1788.0
62330;Festubert;2017;2630.0;1313.0
62330;Festubert;2022;3798.0;1253.0
62331;Feuchy;2017;3111.0;1028.0
62331;Feuchy;2022;5075.0;1003.0
62332;Ficheux;2017;3156.0;523.0
62332;Ficheux;2022;4518.0;497.0
62333;Fiefs;2017;2304.0;385.0
62333;Fiefs;2022;2730.0;372.0
62334;Fiennes;2017;6279.0;891.0
62334;Fiennes;2022;5964.0;849.0
62335;Fillièvres;2017;3507.0;509.0
62335;Fillièvres;2022;2565.0;512.0
62336;Fléchin;2017;2425.0;479.0
62336;Fléchin;2022;1904.0;473.0
62337;Flers;2017;1816.0;225.0
62337;Flers;2022;2200.0;217.0
62338;Fleurbaix;2017;13425.0;2732.0
62338;Fleurbaix;2022;14310.0;2944.0
62339;Fleury;2017;1397.0;122.0
62339;Fleury;2022;1090.0;106.0
62340;Floringhem;2017;3620.0;898.0
62340;Floringhem;2022;2649.0;883.0
62341;Foncquevillers;2017;3094.0;435.0
62341;Foncquevillers;2022;3591.0;393.0
62342;Fontaine-lès-Boulans;2017;1067.0;100.0
62342;Fontaine-lès-Boulans;2022;1080.0;103.0
62343;Fontaine-lès-Croisilles;2017;1710.0;278.0
62343;Fontaine-lès-Croisilles;2022;2080.0;259.0
62344;Fontaine-lès-Hermans;2017;1232.0;108.0
62344;Fontaine-lès-Hermans;2022;981.0;107.0
62345;Fontaine-l'Étalon;2017;1144.0;102.0
62345;Fontaine-l'Étalon;2022;855.0;94.0
62346;Fortel-en-Artois;2017;1272.0;211.0
62346;Fortel-en-Artois;2022;1720.0;215.0
62347;Fosseux;2017;1400.0;136.0
62347;Fosseux;2022;1397.0;126.0
62348;Foufflin-Ricametz;2017;2028.0;160.0
62348;Foufflin-Ricametz;2022;1683.0;147.0
62349;Fouquereuil;2017;7735.0;1570.0
62349;Fouquereuil;2022;4896.0;1630.0
62350;Fouquières-lès-Béthune;2017;3222.0;1060.0
62350;Fouquières-lès-Béthune;2022;3345.0;1111.0
62351;Fouquières-lès-Lens;2017;69883.0;6362.0
62351;Fouquières-lès-Lens;2022;62330.0;6134.0
62352;Framecourt;2017;1050.0;105.0
62352;Framecourt;2022;896.0;115.0
62353;Frémicourt;2017;1240.0;244.0
62353;Frémicourt;2022;1904.0;239.0
62354;Frencq;2017;5789.0;843.0
62354;Frencq;2022;5436.0;899.0
62355;Fresnes-lès-Montauban;2017;1704.0;572.0
62355;Fresnes-lès-Montauban;2022;1788.0;604.0
62356;Fresnicourt-le-Dolmen;2017;2280.0;772.0
62356;Fresnicourt-le-Dolmen;2022;3208.0;808.0
62357;Fresnoy;2017;528.0;69.0
62357;Fresnoy;2022;680.0;65.0
62358;Fresnoy-en-Gohelle;2017;1736.0;214.0
62358;Fresnoy-en-Gohelle;2022;1404.0;234.0
62359;Fressin;2017;1713.0;575.0
62359;Fressin;2022;3474.0;580.0
62360;Fréthun;2017;3864.0;1322.0
62360;Fréthun;2022;5580.0;1393.0
62361;Frévent;2017;21492.0;3570.0
62361;Frévent;2022;19908.0;3288.0
62362;Frévillers;2017;1944.0;239.0
62362;Frévillers;2022;2640.0;239.0
62363;Frévin-Capelle;2017;2625.0;380.0
62363;Frévin-Capelle;2022;3096.0;393.0
62364;Fruges;2017;11940.0;2371.0
62364;Fruges;2022;13974.0;2349.0
62365;Galametz;2017;1206.0;199.0
62365;Galametz;2022;2233.0;203.0
62366;Gauchin-Légal;2017;2576.0;321.0
62366;Gauchin-Légal;2022;1824.0;300.0
62367;Gauchin-Verloingt;2017;3384.0;838.0
62367;Gauchin-Verloingt;2022;3184.0;781.0
62368;Gaudiempré;2017;1584.0;199.0
62368;Gaudiempré;2022;1484.0;213.0
62369;Gavrelle;2017;3732.0;627.0
62369;Gavrelle;2022;4005.0;785.0
62370;Gennes-Ivergny;2017;1280.0;128.0
62370;Gennes-Ivergny;2022;1230.0;123.0
62371;Givenchy-en-Gohelle;2017;9810.0;1947.0
62371;Givenchy-en-Gohelle;2022;6078.0;2049.0
62372;Givenchy-le-Noble;2017;1812.0;150.0
62372;Givenchy-le-Noble;2022;1043.0;152.0
62373;Givenchy-lès-la-Bassée;2017;4044.0;1012.0
62373;Givenchy-lès-la-Bassée;2022;1006.0;989.0
62374;Gomiécourt;2017;1530.0;156.0
62374;Gomiécourt;2022;1368.0;152.0
62375;Gommecourt;2017;1078.0;96.0
62375;Gommecourt;2022;792.0;87.0
62376;Gonnehem;2017;5098.0;2536.0
62376;Gonnehem;2022;7521.0;2532.0
62377;Gosnay;2017;1892.0;951.0
62377;Gosnay;2022;2856.0;946.0
62378;Gouves;2017;2167.0;197.0
62378;Gouves;2022;1782.0;197.0
62379;Gouy-en-Artois;2017;2282.0;330.0
62379;Gouy-en-Artois;2022;1950.0;326.0
62380;Gouy-Servins;2017;2408.0;344.0
62380;Gouy-Servins;2022;3550.0;357.0
62381;Gouy-en-Ternois;2017;1768.0;133.0
62381;Gouy-en-Ternois;2022;1310.0;128.0
62382;Gouy-Saint-André;2017;5751.0;643.0
