CodeCommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
18152;88;19;5;23;23;10;4;4
18153;228;44;16;85;44;19;14;5
18154;143;41;8;41;31;13;6;4
18155;357;105;20;131;53;23;18;6
18156;357;68;20;76;62;44;35;51
18157;595;61;30;184;110;103;69;37
18158;605;66;19;169;145;106;64;37
18159;647;133;25;182;127;76;56;47
18160;1133;312;73;355;208;89;53;42
18161;199;57;19;63;27;15;9;9
18162;210;41;8;47;57;13;26;18
18163;220;53;8;59;40;23;16;20
18164;107;22;5;31;19;14;11;6
18165;919;278;62;284;142;82;38;32
18166;445;124;12;110;88;65;34;11
18167;241;56;15;63;41;30;16;19
18168;196;41;9;61;37;15;19;15
18169;171;42;7;38;25;25;17;16
18170;540;103;31;175;113;59;21;38
18171;193;42;9;87;34;7;11;3
18172;1403;415;94;498;208;96;55;36
18173;207;41;13;71;38;21;13;11
18174;209;37;14;62;38;30;12;15
18175;473;106;34;170;61;53;26;22
18176;332;58;26;115;67;29;23;14
18177;37;5;2;13;6;7;3;1
18178;167;51;10;62;23;12;9;1
18179;708;77;32;202;140;108;92;57
18180;1550;162;86;446;289;267;157;143
18181;398;50;18;107;78;71;41;33
18182;163;31;4;58;30;21;14;6
18183;116;30;7;44;22;11;2;0
18184;290;89;10;67;64;41;12;6
18185;181;52;8;57;25;23;13;2
18186;358;58;14;119;65;53;26;24
18187;471;133;23;153;72;35;27;28
18188;167;38;5;65;29;13;8;10
18189;369;54;20;129;66;37;42;20
18190;626;143;19;214;91;86;48;25
18191;119;26;8;36;30;11;6;2
18192;182;52;14;65;25;10;10;5
18193;176;33;4;79;28;14;11;7
18194;735;181;34;278;133;56;32;19
18195;154;36;12;42;31;15;10;9
18196;66;22;6;18;14;6;0;0
18197;7824;2454;611;2262;1164;574;427;332
18198;295;46;20;122;52;35;14;6
18199;208;50;8;84;29;25;6;6
18200;228;60;17;65;39;26;16;5
18201;553;60;17;183;118;80;55;40
18202;11;2;1;0;4;3;0;1
18203;74;18;2;27;13;8;1;5
18204;214;29;5;67;46;31;20;16
18205;7547;1479;374;2179;1209;997;686;623
18206;1181;175;44;388;215;166;105;86
18207;5074;1547;254;1615;783;476;254;147
18208;331;57;26;111;67;35;28;6
18209;352;65;20;128;74;31;25;8
18210;443;80;25;148;86;54;28;22
18211;548;87;21;189;98;73;56;24
18212;469;86;31;149;83;74;29;16
18213;3824;850;189;1308;645;397;258;178
18214;463;97;19;181;93;41;23;8
18215;105;17;6;39;27;12;4;1
18216;416;79;27;150;64;42;32;23
18217;124;31;9;40;19;13;7;6
18218;483;59;21;152;105;61;49;36
18219;371;58;14;97;76;54;42;29
18220;286;65;20;107;49;26;16;4
18221;225;47;11;74;45;24;15;9
18223;1851;273;75;586;370;245;180;122
18224;247;55;16;83;47;27;17;3
18225;222;54;17;67;47;13;18;7
18226;356;49;22;106;80;44;25;29
18227;143;42;8;41;28;16;1;8
18228;186;46;7;55;37;21;10;9
18229;487;87;25;163;90;52;42;28
18230;236;73;9;67;44;18;12;13
18231;594;128;26;227;102;61;37;14
18232;203;62;12;62;40;14;8;5
18233;1162;303;79;366;184;88;74;70
18234;365;96;26;105;76;30;19;13
18235;884;184;45;301;154;104;64;32
18236;104;26;9;29;23;12;4;1
18237;360;51;8;113;79;46;32;31
18238;104;31;10;32;16;7;6;3
18240;499;141;44;174;77;42;15;7
18241;1127;223;66;287;220;154;88;88
18242;2445;974;172;745;286;135;71;61
18243;337;69;19;118;59;31;20;21
18244;57;16;0;12;13;9;4;4
18245;382;139;17;112;64;21;14;16
18246;859;217;54;264;147;86;56;35
18247;522;58;39;175;97;84;47;23
18248;337;35;14;112;72;44;40;20
18249;318;67;24;125;38;29;24;11
18250;50;3;2;17;11;7;6;5
18251;48;9;0;10;12;6;8;3
18252;265;70;24;95;34;27;12;3
18253;338;46;10;130;59;51;26;17
18254;455;35;14;147;91;77;40;51
18255;752;119;25;171;139;106;104;89
18256;268;42;13;90;61;26;23;14
18257;498;93;34;151;92;74;41;13
18258;562;146;21;151;109;66;33;35
18259;233;37;9;86;56;22;9;13
18260;69;11;9;28;10;6;1;4
18261;325;88;15;107;53;30;22;10
18262;253;68;22;76;44;19;12;12
18263;506;109;24;207;88;37;25;16
18264;63;11;3;18;14;5;4;6
18265;610;146;32;232;111;48;24;18
18266;204;45;11;57;37;21;19;15
18267;3042;432;154;915;570;431;304;237
18268;299;77;17;114;40;27;14;9
18269;567;219;34;170;73;30;26;15
18270;572;195;42;187;79;33;21;16
18271;1151;137;46;343;220;200;132;72
18272;493;113;37;151;103;42;25;22
18273;645;157;34;221;116;63;39;15
18274;242;47;17;65;44;30;26;13
18275;118;32;9;47;18;8;2;3
18276;161;58;9;41;26;13;8;5
18277;32;2;2;13;8;1;1;5
18278;444;138;13;142;59;46;29;16
18279;19926;6577;1114;5934;2993;1440;973;895
18280;541;75;26;194;96;83;45;22
18281;1620;325;80;514;291;209;135;64
18282;408;59;25;112;95;59;38;20
18283;68;18;2;27;8;10;4;0
18284;164;36;9;60;27;14;12;5
18285;330;83;18;99;58;34;27;12
18286;358;71;23;116;76;34;24;14
18287;239;56;22;78;34;28;9;12
18288;198;33;11;67;37;19;22;10
18289;425;63;19;130;89;64;31;29
18290;424;54;36;134;93;62;28;18
19001;329;37;40;95;69;25;36;27
19002;283;31;19;89;48;36;35;24
19003;195;41;5;64;26;28;18;12
19004;589;97;38;155;138;82;50;30
19005;3061;565;182;1001;531;388;235;158
19006;83;13;4;21;22;11;11;1
19007;699;132;53;219;135;66;54;40
19008;179;35;8;45;36;23;20;13
19009;103;10;11;36;19;13;9;5
19010;2410;629;193;653;464;212;158;99
19011;972;270;63;269;183;81;53;53
19012;177;29;15;56;34;17;19;8
19013;663;89;38;185;139;79;72;61
19014;183;55;15;36;41;17;14;5
19015;547;129;31;163;96;57;40;30
19016;241;61;11;53;45;36;21;13
19017;73;27;5;18;9;5;7;3
19018;134;43;13;37;14;11;10;7
19019;1134;258;77;325;217;84;78;96
19020;95;22;8;19;24;6;13;1
19021;80;9;0;30;21;7;6;7
19022;203;61;7;42;40;16;16;20
19023;999;251;64;316;171;102;64;32
19024;523;216;22;123;69;38;26;28
19025;287;64;14;110;45;25;24;6
19026;187;34;9;38;42;21;19;24
19027;93;23;12;24;14;6;11;4
19028;2212;643;188;651;377;165;108;80
19029;230;29;12;54;47;31;35;21
19030;729;132;46;260;140;90;33;27
19031;36353;8206;2427;8888;6864;3643;3412;2912
19033;692;205;46;192;125;61;45;18
19034;181;38;12;56;44;27;4;1
19035;429;127;24;120;91;36;18;13
19036;1177;336;72;338;187;98;72;75
19037;937;215;60;298;170;93;53;49
19038;1246;170;71;394;243;170;117;81
19039;192;40;17;66;33;15;13;8
19040;126;25;9;30;24;17;16;7
19041;365;54;19;125;65;48;32;21
19042;467;83;27;132;88;57;38;43
19043;346;50;17;114;65;48;41;11
19044;213;35;11;45;36;40;21;25
19045;161;41;12;47;35;15;5;6
19046;93;15;6;28;17;17;8;3
19047;281;52;15;80;52;40;26;15
19048;267;54;13;94;50;28;18;10
19049;566;70;33;199;105;67;61;31
19050;333;71;27;97;64;28;25;20
19051;143;33;18;35;24;7;15;10
19052;41;10;6;9;4;4;6;3
19053;198;29;9;47;47;34;21;11
19054;181;49;11;59;32;14;9;6
19055;229;29;7;76;48;19;31;19
19056;329;58;24;115;61;28;19;25
19057;389;70;32;99;74;36;43;34
19058;288;46;11;75;51;50;27;28
19059;320;76;9;110;58;37;19;10
19060;558;148;30;140;96;62;48;36
19061;1073;337;60;264;209;98;72;34
19062;937;225;69;238;190;104;77;35
19063;2333;335;106;699;420;338;255;180
19064;62;17;2;21;9;7;4;3
19065;50;1;6;15;11;8;4;3
19066;1374;289;100;451;244;150;80;60
19067;182;23;14;50;23;26;23;23
19068;550;104;19;188;96;68;47;27
19069;123;32;9;29;30;8;7;6
19070;267;39;22;98;48;29;20;11
19071;187;32;12;49;49;22;13;9
19072;2032;333;89;555;407;283;220;145
19073;2771;678;197;744;537;260;169;186
19074;46;7;2;8;12;8;5;3
19075;311;61;23;86;53;45;24;19
19076;334;68;19;95;57;39;32;24
19077;104;13;4;27;27;17;9;9
19078;311;55;17;90;72;39;26;12
19079;402;101;19;128;92;27;25;10
19080;577;217;44;140;91;45;21;19
19081;419;73;38;138;76;48;30;16
19082;845;131;50;273;175;108;70;36
19083;101;23;10;31;19;7;10;1
19084;220;43;26;68;46;19;15;3
19085;604;78;46;209;125;78;49;20
19086;265;67;23;70;46;37;15;7
19087;70;10;4;24;19;8;5;1
19088;42;11;5;5;10;2;5;3
19089;167;22;12;59;29;20;17;9
19090;89;19;3;21;20;14;10;4
19091;254;56;15;83;41;25;20;14
19093;712;71;28;223;153;118;68;52
19094;928;183;58;295;191;101;57;41
19095;121;26;14;23;17;11;11;21
19096;325;17;19;151;68;34;23;12
19097;115;8;8;41;29;12;12;5
19098;755;125;41;216;151;95;85;42
19099;185;35;11;50;42;21;16;12
19100;885;133;58;273;160;109;89;62
19101;1192;213;88;355;252;123;97;65
19102;240;39;18;85;38;21;20;19
19103;55;15;3;14;11;5;1;4
19104;101;24;5;27;22;7;7;8
19105;394;59;15;125;73;57;44;21
19106;302;64;27;96;44;29;28;13
19107;1256;172;67;389;284;156;133;56
19108;61;5;4;17;21;8;6;0
19109;165;40;6;52;32;18;11;5
19110;103;20;12;34;16;14;4;4
19111;85;18;5;33;12;9;2;6
19112;100;16;4;26;28;15;6;6
19113;515;97;32;156;100;62;56;13
19114;127;18;8;46;27;17;9;3
19115;246;51;8;59;39;33;33;23
19116;208;28;16;56;42;30;19;18
19117;540;67;32;168;133;72;38;32
19118;701;200;34;215;120;76;26;30
19119;123;25;13;31;23;8;13;9
19120;192;29;17;45;45;28;19;10
19121;1881;493;128;583;336;184;88;69
19122;149;28;14;37;29;11;20;10
19123;6462;1246;375;2013;1199;779;493;357
19124;1174;315;72;347;198;117;76;48
19125;716;131;50;224;143;67;44;57
19126;158;27;5;52;30;21;10;12
19128;214;21;9;93;48;19;15;9
19129;546;111;35;170;102;55;42;31
19130;348;48;27;129;53;42;33;16
19131;463;110;22;127;118;44;26;15
19132;100;18;3;27;28;8;11;5
19133;215;71;12;58;38;16;16;4
19134;625;135;40;200;104;68;59;19
19135;266;32;21;86;60;36;24;7
19136;1670;385;135;482;283;171;118;97
19137;48;4;5;10;13;7;6;4
19138;1034;236;67;285;163;115;114;53
19139;68;8;3;18;19;6;7;9
19140;538;103;42;146;98;74;40;35
19141;226;75;25;50;38;19;15;5
19142;106;20;6;31;22;12;5;8
19143;486;75;35;159;75;69;42;32
19144;185;51;11;57;36;15;7;8
19145;348;46;22;107;71;41;35;26
19146;1843;305;125;516;389;231;170;106
19147;502;67;29;160;96;71;44;36
19148;1210;176;63;325;207;170;156;113
19149;166;29;11;47;32;23;15;9
19150;280;34;13;91;53;41;25;22
19151;688;101;31;229;130;103;56;38
19152;384;67;19;122;72;45;36;23
19153;2990;667;203;927;502;303;238;149
19154;261;49;13;76;43;43;20;17
19155;206;42;12;56;50;26;12;8
19156;126;17;6;44;27;13;5;13
19157;170;34;10;56;36;19;9;7
19158;139;27;10;34;25;16;14;14
19159;71;13;4;12;21;11;3;8
19160;167;29;16;42;43;18;10;8
19161;355;63;19;99;74;39;40;21
19162;929;214;56;252;168;123;64;52
19163;250;34;8;75;51;35;20;27
19164;708;236;35;173;115;57;46;47
19165;103;29;8;31;16;8;6;5
19166;72;15;6;15;17;7;6;6
19167;39;5;0;11;10;10;3;0
19168;74;34;2;20;5;8;3;3
19169;236;49;15;60;51;23;25;13
19170;172;30;5;53;41;19;10;15
19171;146;27;13;47;29;16;13;2
19172;105;32;5;25;22;5;8;7
19173;265;74;33;76;41;19;9;13
19174;115;12;12;31;20;22;10;9
19175;76;6;3;27;18;11;8;3
19176;852;117;49;267;171;114;79;55
19177;134;30;8;57;17;14;6;3
19178;735;107;35;237;157;106;67;26
19179;172;25;7;48;34;33;18;8
19180;533;87;26;194;101;72;37;17
19181;359;72;46;102;67;40;25;9
19182;591;91;40;181;121;80;34;44
19184;111;19;7;32;20;10;10;12
19186;189;40;15;55;29;25;9;15
19187;306;43;20;86;74;32;35;17
19188;314;51;15;106;66;31;34;11
19189;29;12;1;11;2;1;3;0
19190;152;27;3;52;29;23;12;5
19191;500;54;27;149;118;79;40;34
19192;388;73;35;134;58;52;21;15
19193;157;46;12;34;35;11;15;5
19194;1040;149;54;320;213;144;99;62
19195;275;32;10;99;71;27;23;13
19196;355;57;13;124;68;57;17;19
19198;91;20;8;23;17;9;9;5
19199;190;33;7;54;48;25;10;13
19200;67;8;3;15;18;11;10;3
19201;480;67;22;147;103;70;37;34
19202;1581;261;87;453;329;224;128;100
19203;1439;191;92;434;311;164;159;88
19204;209;37;15;58;47;19;23;10
19205;79;21;8;16;16;5;3;8
19206;82;23;4;29;11;8;7;1
19207;844;116;50;263;165;126;84;39
19208;152;24;10;44;37;23;9;5
19209;141;31;6;32;37;17;15;3
19210;58;4;0;16;11;11;14;2
19211;757;152;39;212;148;87;73;47
19212;85;21;3;23;10;12;10;5
19213;477;72;23;150;102;61;39;29
19214;387;82;35;144;55;26;23;23
19215;102;45;7;25;15;6;4;1
19216;196;48;15;54;41;16;9;13
19217;123;15;5;30;20;30;13;10
19219;36;7;0;8;6;5;4;5
19220;384;66;29;120;86;36;31;16
19221;74;8;8;23;11;9;5;9
19222;297;62;28;91;54;24;21;17
19223;218;31;30;75;39;19;12;12
19225;146;25;13;46;33;10;9;11
19226;102;11;5;29;29;9;4;16
19227;1003;141;47;275;238;138;108;56
19228;57;12;1;15;9;11;5;3
19229;3807;746;252;1217;722;445;272;152
19230;316;66;13;89;60;46;23;19
19231;150;26;8;40;39;14;14;10
19232;66;8;2;18;22;13;0;3
19233;227;24;13;74;44;26;27;19
19234;385;66;22;143;81;38;22;12
19235;193;43;13;68;30;15;15;8
19236;365;61;31;119;78;33;29;13
19237;877;278;63;291;128;62;38;17
19238;181;19;6;62;47;22;20;5
19239;243;60;15;64;32;29;18;25
19240;249;26;19;77;65;24;26;12
19241;231;57;13;65;42;31;11;13
19242;333;58;15;105;71;35;32;17
19243;722;164;29;231;141;75;48;35
19244;59;6;4;15;13;7;9;4
19245;108;23;13;32;23;9;4;4
19246;1410;189;71;419;277;214;151;89
19247;149;28;8;50;25;13;10;15
19248;572;135;36;165;104;63;37;33
19249;276;57;15;94;49;36;16;9
19250;536;92;41;170;115;67;29;22
19251;224;41;16;62;48;21;22;13
19252;694;96;32;253;149;79;50;35
19253;177;51;6;51;36;15;11;7
19254;177;34;11;50;37;13;17;16
19255;1437;257;94;382;299;168;148;89
19256;283;44;17;96;56;30;23;16
19257;222;56;15;47;48;28;20;8
19258;493;178;23;139;88;32;22;10
19259;200;44;14;57;43;14;19;8
19260;185;34;10;57;40;20;14;10
19261;664;293;39;146;94;39;35;18
19262;128;30;10;36;17;17;11;8
19263;238;39;10;81;50;23;19;16
19264;438;96;29;133;87;42;32;19
19265;288;40;18;78;64;26;41;21
19266;75;8;4;29;22;2;6;2
19268;33;9;2;3;7;3;7;1
19269;1095;329;64;302;173;96;75;57
19270;442;100;35;142;80;31;31;23
19271;210;37;15;64;37;19;22;16
19272;11133;2249;781;2783;2388;1186;1087;659
19273;628;119;25;199;110;61;69;46
19274;3268;372;177;847;664;451;407;351
19275;7160;1644;448;2119;1428;609;546;366
19276;2345;726;140;438;495;226;178;143
19277;121;16;6;43;21;21;9;6
19278;1898;346;91;592;340;264;168;97
19279;303;66;16;91;56;42;22;9
19280;154;28;12;48;29;10;20;8
19281;62;10;10;17;11;9;4;2
19283;60;10;2;20;14;7;4;3
19284;76;10;16;17;13;4;11;5
19285;1045;324;72;254;173;112;64;45
19286;428;94;28;153;76;31;29;17
19287;193;22;12;61;61;22;11;4
19288;908;151;68;270;166;115;90;48
19289;523;88;29;186;84;66;41;29
21001;349;107;7;91;58;36;27;23
21002;199;29;12;49;33;30;28;17
21003;1206;163;58;295;226;155;154;153
21004;228;60;10;79;43;12;13;11
21005;1076;174;25;302;244;155;102;76
21006;137;48;2;43;20;9;8;8
21007;172;28;6;65;38;17;11;5
21008;518;181;20;150;95;37;10;24
21009;144;40;12;32;31;14;6;10
21010;108;15;4;31;24;11;6;19
21011;66;11;6;24;14;7;2;2
21012;283;65;10;93;59;29;15;12
21013;302;25;10;61;54;55;57;40
21014;55;6;3;20;11;7;5;3
21015;65;17;2;26;7;8;1;6
21016;698;73;20;159;135;122;80;109
21017;379;43;25;101;85;48;38;39
21018;43;7;2;19;8;4;3;1
21020;167;41;10;55;25;15;16;5
21021;1923;233;80;477;337;318;241;238
21022;397;53;15;106;94;60;45;24
21023;1178;397;84;355;160;81;55;45
21024;89;26;9;27;15;5;3;4
21025;53;15;3;18;9;4;2;2
21026;147;30;9;51;35;7;8;8
21027;916;80;24;179;158;157;128;191
21028;602;106;22;214;94;102;37;26
21029;54;9;2;20;11;5;4;3
21030;68;9;4;23;16;8;4;4
21031;399;58;11;135;82;55;40;18
21032;135;26;5;32;35;21;13;4
21033;116;20;6;41;15;16;9;8
21034;107;25;5;31;19;14;6;6
21035;242;36;7;83;57;26;21;11
21036;61;9;2;19;12;11;4;3
21037;247;40;12;69;44;37;22;23
21038;5894;1441;429;1713;1186;554;312;260
21039;33;3;1;10;9;4;3;3
21040;75;7;1;34;15;9;7;3
21041;140;27;5;50;28;14;10;6
21042;126;25;8;47;28;13;2;4
21043;160;40;11;42;24;16;16;12
21044;83;23;5;28;14;7;5;1
21045;180;30;9;46;40;22;20;14
21046;60;11;4;18;11;8;2;8
21047;60;15;2;17;14;3;3;4
21048;446;50;23;101;95;84;55;37
21049;34;3;1;10;8;9;1;1
21050;176;22;10;54;27;23;23;17
21051;75;14;1;16;14;11;12;9
21052;25;4;1;6;6;3;0;5
21053;164;42;9;39;32;20;14;9
21054;15826;3946;885;3959;2471;1668;1386;1511
21055;11;7;0;2;0;2;1;0
21056;637;97;22;124;135;114;72;73
21057;247;65;6;66;44;34;18;12
21058;188;51;8;72;33;15;6;3
21059;680;64;28;149;132;100;108;98
21060;1166;184;70;288;191;193;143;97
21061;52;15;2;16;9;5;3;2
21062;176;24;10;65;22;26;14;17
21063;80;17;5;24;18;7;5;4
21064;78;16;4;22;19;7;3;6
21065;95;25;4;32;12;14;4;4
21066;45;13;2;11;8;1;6;4
21067;508;65;23;152;119;83;35;30
21068;85;9;3;25;16;16;6;9
21069;86;12;4;12;11;10;20;16
21070;88;16;8;16;15;14;13;8
21071;536;46;16;153;116;84;59;62
21072;170;42;8;51;27;14;18;9
21074;187;26;11;61;41;27;11;10
21075;55;14;1;19;11;3;2;5
21076;616;88;21;173;116;103;62;53
21077;99;22;11;29;17;9;7;4
21078;54;9;2;13;10;7;6;6
21079;100;17;4;38;20;9;4;7
21080;482;80;18;133;81;75;56;38
21081;92;13;6;27;25;10;7;5
21082;48;15;5;14;6;4;2;3
21083;100;32;11;22;15;11;2;7
21084;57;4;5;13;13;11;7;3
21085;112;22;3;30;20;26;7;6
21086;955;144;37;281;163;144;95;92
21087;667;178;44;207;96;67;39;35
21088;206;21;11;58;40;32;24;19
21089;326;48;14;109;62;52;20;21
21090;52;21;6;13;6;2;2;2
21091;40;9;5;11;5;1;3;4
21092;174;24;4;46;32;26;27;16
21093;116;13;2;58;24;11;6;3
21094;291;46;9;100;50;49;27;9
21095;40;19;3;8;4;3;2;2
21096;85;11;3;40;14;10;5;1
21097;31;5;0;12;7;2;6;0
21098;102;21;4;30;24;11;5;6
21099;253;49;7;81;47;34;19;16
21100;26;5;2;11;1;4;2;0
21101;131;18;7;44;31;11;12;8
21102;120;27;6;39;19;11;9;8
21103;1814;439;84;535;327;211;125;93
21104;35;11;0;7;7;4;5;0
21105;752;82;21;263;142;115;76;53
21106;642;118;27;218;112;77;47;43
21107;657;68;16;153;98;117;97;107
21108;84;14;2;34;14;5;13;3
21109;176;44;6;64;33;15;9;6
21110;507;86;30;137;93;53;64;44
21111;235;15;9;62;41;42;32;34
21112;310;37;14;124;53;38;26;19
21113;126;10;2;25;29;28;10;20
21114;123;33;5;38;22;7;8;10
21115;288;82;12;94;54;21;15;9
21116;107;23;2;42;23;10;6;2
21117;40;15;2;12;8;1;0;3
21118;24;0;1;8;9;4;1;1
21119;40;9;4;16;7;2;1;1
21120;131;17;9;28;22;20;20;16
21121;65;13;2;17;10;10;9;6
21122;237;35;5;79;45;27;27;18
21123;27;7;0;5;3;4;6;3
21124;143;37;9;46;21;13;13;3
21125;187;54;2;60;41;11;16;3
21126;467;97;19;149;83;61;30;27
21127;372;48;14;85;73;66;39;48
21128;202;38;17;47;37;25;23;15
21129;18;5;0;6;5;0;1;1
21130;293;42;7;96;64;40;26;17
21131;349;71;11;128;66;41;22;8
21132;277;23;8;69;54;54;36;32
21133;219;34;6;53;62;22;14;27
21134;199;59;11;80;25;12;7;4
21135;232;36;12;81;43;35;10;13
21136;24;5;0;9;5;2;2;2
21137;80;10;4;25;23;9;5;4
21138;438;84;18;146;103;50;22;15
21139;197;44;14;68;32;16;16;7
21140;61;20;3;19;8;5;2;3
21141;31;0;2;10;10;5;1;2
21142;167;28;7;56;31;24;9;11
21143;51;14;2;15;8;6;4;3
21144;34;6;1;12;8;2;2;2
21145;25;9;2;9;2;1;1;1
21146;90;11;11;30;16;11;5;5
21147;31;11;2;8;2;1;6;1
21148;247;45;16;87;42;36;16;6
21149;112;32;7;47;20;5;1;0
21150;236;52;18;57;40;38;17;16
21151;79;20;6;22;17;4;4;5
21152;67;10;6;19;19;6;2;4
21153;120;16;5;33;21;18;16;10
21154;4325;1481;326;1092;668;312;270;176
21155;34;2;1;12;8;4;3;3
21156;32;10;0;9;6;4;2;2
21157;15;4;0;2;3;1;3;4
21158;133;23;6;47;28;17;10;2
21159;89;37;2;24;13;3;7;3
21160;71;18;1;21;8;15;4;4
21161;62;13;1;19;16;9;3;2
21162;345;43;19;98;69;52;38;24
21163;147;26;3;56;30;17;12;3
21164;110;15;2;37;28;19;7;2
21165;54;6;2;18;14;7;5;1
21166;10139;3281;609;2488;1674;887;633;567
21167;87;18;2;31;16;7;6;7
21168;33;4;0;18;6;4;0;1
21169;133;7;4;39;30;23;15;15
21170;274;39;11;95;58;43;16;13
21171;8085;1435;423;2184;1585;1087;771;600
21172;217;62;17;54;42;18;14;10
21173;441;76;18;97;87;82;54;26
21175;141;16;7;53;28;18;14;6
21176;86;9;2;23;30;9;5;8
21177;137;28;7;49;26;15;9;5
21178;237;30;7;73;44;35;23;24
21179;642;76;30;173;116;99;60;87
21180;113;23;4;47;16;12;7;3
21181;91;17;4;24;21;10;8;6
21182;64;10;0;16;11;5;9;12
21183;735;132;32;231;159;104;46;31
21184;55;11;3;14;8;6;6;6
21185;364;64;11;89;63;59;38;39
21186;477;98;27;162;82;52;25;32
21187;101;18;5;25;23;8;13;10
21189;330;50;10;100;62;55;29;23
21190;337;51;12;102;64;47;36;24
21191;615;77;22;175;145;79;65;51
21192;512;46;26;121;107;75;69;68
21193;286;27;13;106;67;36;21;17
21194;742;126;34;251;140;80;63;47
21195;159;16;8;49;30;24;14;17
21196;745;148;43;307;130;63;33;20
21197;26;6;0;10;6;2;3;0
21198;180;33;5;62;25;24;21;9
21199;110;14;11;29;14;16;11;15
21200;876;134;27;214;142;131;104;124
21201;184;49;9;59;39;13;9;6
21202;116;29;11;45;16;8;6;1
21203;106;14;12;35;19;16;8;3
21204;73;6;4;36;10;12;4;1
21205;180;32;9;59;37;23;11;10
21207;57;6;1;19;13;7;5;6
21208;132;17;1;52;27;17;10;8
21209;1421;147;52;373;261;219;159;211
21210;398;61;17;129;70;39;48;34
21211;100;18;7;39;13;9;10;5
21212;257;42;17;112;38;28;10;9
21214;135;34;7;49;26;7;9;2
21215;120;19;4;36;29;17;12;2
21216;74;18;4;30;12;3;4;3
21217;99;16;4;29;14;10;12;14
21218;87;10;7;22;14;14;9;13
21219;107;9;2;16;19;23;16;21
21220;108;24;2;32;17;19;8;7
21221;34;3;1;10;4;6;5;5
21222;94;24;4;37;6;12;8;2
21223;1190;98;51;194;213;198;170;265
21224;54;10;2;14;8;12;7;2
21225;98;11;9;33;19;14;6;7
21226;238;37;15;90;51;25;11;9
21227;367;48;7;62;56;84;48;61
21228;103;14;0;34;20;10;16;9
21229;78;22;2;14;10;8;11;9
21230;267;19;9;68;54;48;28;39
21231;108630;18472;5426;20212;19308;13478;13481;18250
21232;152;36;14;52;25;11;7;8
21233;142;18;5;39;32;32;4;11
21234;50;6;3;16;9;8;3;6
21235;38;4;1;17;8;4;2;1
21236;182;36;9;66;35;21;9;6
21237;81;14;5;27;14;10;6;6
21238;95;12;2;17;17;16;19;14
21239;558;156;23;191;104;47;18;19
21240;215;24;9;47;49;44;25;17
21241;226;28;10;50;45;38;32;23
21242;218;60;2;64;38;35;11;8
21243;58;12;0;15;20;5;4;3
21244;56;8;1;20;12;5;6;3
21245;222;21;7;49;42;47;22;33
21246;131;16;5;53;28;11;7;12
21247;596;145;27;200;100;55;39;29
21248;43;9;3;14;8;5;3;1
21249;500;109;22;151;101;60;33;23
21250;68;11;2;31;13;7;1;3
21251;213;34;6;67;41;31;14;20
21252;61;23;2;21;5;6;2;3
21253;103;19;1;42;15;10;8;9
21254;159;18;6;38;38;26;23;12
21255;249;24;11;36;44;41;44;49
21256;226;28;8;79;49;35;12;16
21257;47;7;1;13;13;5;1;8
21258;166;39;10;45;24;15;11;21
21259;224;49;12;91;40;21;9;4
21260;118;22;4;41;23;15;9;3
21261;486;55;26;123;95;83;46;59
21262;28;8;4;10;2;3;0;1
21263;1236;151;67;357;218;190;128;126
21264;36;9;5;10;4;4;1;3
21265;574;67;14;129;105;81;69;110
21266;141;16;6;28;25;29;17;19
21267;383;67;36;108;80;42;26;23
21268;146;20;8;53;21;16;14;13
21269;326;63;18;97;62;43;22;21
21270;161;10;12;21;29;36;21;33
21271;231;25;17;40;55;30;33;32
21272;203;27;10;66;32;24;25;20
21273;1116;161;56;251;224;167;146;112
21274;129;34;3;55;25;11;1;1
21275;118;36;6;44;14;12;0;4
21276;95;22;1;30;22;13;5;3
21277;679;155;32;250;109;75;36;22
21278;6858;814;393;1223;1102;1043;970;1313
21279;25;6;3;11;3;3;0;0
21280;125;24;6;50;18;11;11;5
21281;115;23;2;37;26;14;8;4
21282;79;14;5;20;20;9;8;4
21283;56;15;2;14;13;4;5;1
21284;191;19;5;48;38;36;22;22
21285;377;102;16;126;74;34;18;7
21286;62;8;5;22;13;6;5;4
21287;128;30;6;39;25;16;7;5
21288;122;37;5;39;25;7;5;5
21289;89;11;3;30;8;15;11;10
21290;670;61;24;161;151;116;74;82
21291;268;46;13;99;39;37;19;15
21292;3903;939;215;1253;672;419;266;139
21293;94;18;0;28;23;12;7;6
21294;323;52;13;73;59;56;35;33
21295;2387;449;123;625;449;320;229;191
