CodeCommune;NomCommune;Pop2017;Pop2022
30131;Goudargues;1100;1118
30132;La Grand-Combe;5041;4837
30133;Le Grau-du-Roi;8517;8513
30134;Issirac;310;320
30135;Jonquières-Saint-Vincent;3779;3886
30136;Junas;1107;1260
30137;Lamelouze;139;138
30138;Langlade;2190;2297
30139;Lanuéjols;357;339
30140;Lasalle;1140;1166
30141;Laudun-l'Ardoise;6292;6673
30142;Laval-Pradel;1161;1088
30143;Laval-Saint-Roman;217;213
30144;Lecques;470;473
30145;Lédenon;1556;1676
30146;Lédignan;1462;1520
30147;Lézan;1537;1580
30148;Liouc;281;330
30149;Lirac;904;938
30150;Logrian-Florian;264;263
30151;Lussan;486;531
30152;Les Mages;2074;2107
30153;Malons-et-Elze;125;115
30154;Mandagout;401;370
30155;Manduel;6814;7087
30156;Marguerittes;8586;8370
30158;Martignargues;424;438
30159;Le Martinet;750;739
30160;Maruéjols-lès-Gardon;243;275
30161;Massanes;194;195
30162;Massillargues-Attuech;662;669
30163;Mauressargues;158;177
30164;Méjannes-le-Clap;710;740
30165;Méjannes-lès-Alès;1222;1232
30166;Meynes;2456;2576
30167;Meyrannes;825;783
30168;Mialet;624;629
30169;Milhaud;5636;6142
30170;Molières-Cavaillac;938;903
30171;Molières-sur-Cèze;1297;1187
30172;Monoblet;728;780
30173;Mons;1677;1789
30354;Montagnac;208;233
30174;Montaren-et-Saint-Médiers;1434;1390
30175;Montclus;206;177
30176;Montdardier;201;198
30177;Monteils;656;677
30178;Montfaucon;1492;1525
30179;Montfrin;3189;3125
30180;Montignargues;597;559
30181;Montmirat;433;478
30182;Montpezat;1234;1398
30183;Moulézan;648;640
30184;Moussac;1485;1564
30185;Mus;1410;1597
30186;Nages-et-Solorgues;1736;2160
30187;Navacelles;325;307
30188;Ners;702;791
30189;Nîmes;150610;150444
30191;Orsan;1145;1197
30192;Orthoux-Sérignac-Quilhan;416;439
30193;Parignargues;678;656
30194;Peyremale;285;272
30195;Peyrolles;33;31
30196;Le Pin;426;473
30197;Les Plans;252;291
30198;Les Plantiers;257;228
30199;Pommiers;56;57
30200;Pompignan;957;914
30202;Pont-Saint-Esprit;10336;10759
30201;Ponteils-et-Brésis;364;368
30203;Portes;344;324
30204;Potelières;373;368
30205;Pougnadoresse;246;263
30206;Poulx;3933;4265
30207;Pouzilhac;713;750
30208;Puechredon;40;48
30209;Pujaut;4136;3911
30210;Quissac;3216;3449
30211;Redessan;4115;4227
30212;Remoulins;2281;2268
30213;Revens;21;31
30214;Ribaute-les-Tavernes;2209;2055
30215;Rivières;362;424
30216;Robiac-Rochessadoule;840;840
30217;Rochefort-du-Gard;7532;8067
30218;Rochegude;252;246
30356;Rodilhan;2878;2810
30219;Rogues;107;91
30222;La Roque-sur-Cèze;184;174
30220;Roquedur;257;265
30221;Roquemaure;5481;5528
30223;Rousson;4106;4437
30224;La Rouvière;598;664
30225;Sabran;1674;1596
30226;Saint-Alexandre;1232;1250
30227;Saint-Ambroix;3162;3353
30232;Saint-André-d'Olérargues;429;444
30229;Saint-André-de-Majencoules;592;600
30230;Saint-André-de-Roquepertuis;594;576
30231;Saint-André-de-Valborgne;382;360
30233;Saint-Bauzély;649;681
30234;Saint-Bénézet;274;291
30236;Saint-Bonnet-de-Salendrinque;120;124
30235;Saint-Bonnet-du-Gard;835;816
30237;Saint-Brès;652;684
30238;Saint-Bresson;54;71
30240;Saint-Césaire-de-Gauzignan;382;390
30241;Saint-Chaptes;1865;2030
30242;Saint-Christol-de-Rodières;160;160
30243;Saint-Christol-lez-Alès;7030;7199
30244;Saint-Clément;379;347
30245;Saint-Côme-et-Maruéjols;790;797
30247;Saint-Denis;294;292
30248;Saint-Dézéry;450;459
30249;Saint-Dionisy;1039;1071
30250;Saint-Étienne-de-l'Olm;388;391
30251;Saint-Étienne-des-Sorts;557;537
30252;Saint-Félix-de-Pallières;252;201
30253;Saint-Florent-sur-Auzonnet;1173;1203
30254;Saint-Geniès-de-Comolas;1969;2013
30255;Saint-Geniès-de-Malgoirès;3007;3172
30256;Saint-Gervais;720;792
30257;Saint-Gervasy;1899;1990
30258;Saint-Gilles;13607;14427
30260;Saint-Hilaire-d'Ozilhan;1069;1115
30259;Saint-Hilaire-de-Brethmas;4313;4643
30261;Saint-Hippolyte-de-Caton;213;272
30262;Saint-Hippolyte-de-Montaigu;260;249
30263;Saint-Hippolyte-du-Fort;3939;3739
30264;Saint-Jean-de-Ceyrargues;164;173
30265;Saint-Jean-de-Crieulon;246;254
30266;Saint-Jean-de-Maruéjols-et-Avéjan;920;856
30267;Saint-Jean-de-Serres;521;536
30268;Saint-Jean-de-Valériscle;669;593
30269;Saint-Jean-du-Gard;2433;2533
30270;Saint-Jean-du-Pin;1511;1531
30271;Saint-Julien-de-Cassagnas;698;730
30272;Saint-Julien-de-la-Nef;141;145
30273;Saint-Julien-de-Peyrolas;1402;1501
30274;Saint-Julien-les-Rosiers;3348;3492
30275;Saint-Just-et-Vacquières;302;326
30276;Saint-Laurent-d'Aigouze;3474;3651
30277;Saint-Laurent-de-Carnols;496;535
30278;Saint-Laurent-des-Arbres;3072;2984
30279;Saint-Laurent-la-Vernède;681;707
30280;Saint-Laurent-le-Minier;341;371
30281;Saint-Mamert-du-Gard;1634;1617
30282;Saint-Marcel-de-Careiret;845;873
30283;Saint-Martial;179;182
30284;Saint-Martin-de-Valgalgues;4419;4721
30285;Saint-Maurice-de-Cazevieille;727;761
30286;Saint-Maximin;746;794
30287;Saint-Michel-d'Euzet;636;719
30288;Saint-Nazaire;1229;1297
30289;Saint-Nazaire-des-Gardies;83;81
30291;Saint-Paul-la-Coste;285;327
30355;Saint-Paul-les-Fonts;1031;1047
30290;Saint-Paulet-de-Caisson;1810;1894
30292;Saint-Pons-la-Calm;438;501
30293;Saint-Privat-de-Champclos;344;336
30294;Saint-Privat-des-Vieux;5182;5592
30295;Saint-Quentin-la-Poterie;3054;3110
30296;Saint-Roman-de-Codières;157;166
30297;Saint-Sauveur-Camprieu;245;212
30298;Saint-Sébastien-d'Aigrefeuille;500;510
30299;Saint-Siffret;1067;1121
30300;Saint-Théodorit;532;550
30303;Saint-Victor-de-Malcap;833;827
30301;Saint-Victor-des-Oules;306;308
30302;Saint-Victor-la-Coste;2073;2222
30228;Sainte-Anastasie;1686;1744
30239;Sainte-Cécile-d'Andorge;586;528
30246;Sainte-Croix-de-Caderle;113;103
30304;Salazac;184;215
30305;Salindres;3494;3648
30306;Salinelles;573;558
30307;Les Salles-du-Gardon;2600;2403
30308;Sanilhac-Sagriès;780;832
30309;Sardan;300;352
30310;Saumane;276;296
30311;Sauve;1928;1956
30312;Sauveterre;2036;2013
30313;Sauzet;747;827
30314;Savignargues;239;238
30315;Saze;2037;2097
30316;Sénéchas;247;241
30317;Sernhac;1755;1816
30318;Servas;209;221
30319;Serviers-et-Labaume;604;609
30320;Seynes;161;172
30321;Sommières;4917;5028
30322;Soudorgues;275;268
30323;Soustelle;123;120
30324;Souvignargues;871;932
30325;Sumène;1549;1239
30326;Tavel;1979;2032
30327;Tharaux;56;47
30328;Théziers;1039;1070
30329;Thoiras;436;447
30330;Tornac;904;944
30331;Tresques;1806;1803
30332;Trèves;128;108
30333;Uchaud;4315;4824
30334;Uzès;8454;8360
30335;Vabres;121;140
30339;Val-d'Aigoual;1431;1418
30336;Vallabrègues;1392;1376
30337;Vallabrix;432;415
30338;Vallérargues;140;132
30340;Valliguières;584;652
30341;Vauvert;11608;11772
30342;Vénéjan;1246;1262
30343;Verfeuil;600;594
30344;Vergèze;5188;5778
30345;La Vernarède;336;357
30346;Vers-Pont-du-Gard;1850;1758
30347;Vestric-et-Candiac;1406;1345
30348;Vézénobres;1774;1839
30349;Vic-le-Fesq;522;582
30350;Le Vigan;3820;3786
30351;Villeneuve-lès-Avignon;11698;12950
30352;Villevieille;1709;1874
30353;Vissec;60;68
31001;Agassac;118;117
31002;Aignes;245;240
31003;Aigrefeuille;1275;1326
31005;Alan;305;289
31006;Albiac;210;229
31007;Ambax;67;59
31008;Anan;243;265
31009;Antichan-de-Frontignes;157;171
31010;Antignac;116;86
31011;Arbas;263;285
31012;Arbon;102;94
31013;Ardiège;364;372
31014;Arguenos;72;89
31015;Argut-Dessous;23;22
31017;Arlos;100;104
31018;Arnaud-Guilhem;231;231
31019;Artigue;30;32
31020;Aspet;879;914
31021;Aspret-Sarrat;136;128
31022;Aucamville;8408;9578
31023;Aulon;309;313
31024;Auragne;427;466
31025;Aureville;899;1022
31026;Auriac-sur-Vendinelle;1035;1080
31027;Auribail;204;195
31028;Aurignac;1193;1240
31029;Aurin;332;340
31030;Ausseing;72;87
31031;Ausson;586;592
31032;Aussonne;6984;7731
31033;Auterive;9752;10291
31034;Auzas;239;222
31035;Auzeville-Tolosane;4126;4451
31036;Auzielle;1500;1621
31037;Avignonet-Lauragais;1534;1600
31004;Ayguesvives;2655;2807
31038;Azas;664;670
31039;Bachas;71;89
31040;Bachos;38;33
31041;Bagiry;112;107
31042;Bagnères-de-Luchon;2312;2081
31043;Balesta;148;158
31044;Balma;16568;17431
31045;Barbazan;490;507
31046;Baren;12;11
31047;Bax;89;99
31048;Baziège;3346;3590
31049;Bazus;553;600
31050;Beauchalot;640;659
31051;Beaufort;462;479
31052;Beaumont-sur-Lèze;1557;1638
31053;Beaupuy;1340;1225
31054;Beauteville;175;199
31055;Beauville;170;170
31056;Beauzelle;6387;8184
31057;Belberaud;1503;1528
31058;Belbèze-de-Lauragais;123;127
31059;Belbèze-en-Comminges;113;109
31060;Bélesta-en-Lauragais;115;112
31061;Bellegarde-Sainte-Marie;192;203
31062;Bellesserre;110;110
31063;Benque;162;175
31064;Benque-Dessous-et-Dessus;25;29
31065;Bérat;3016;3079
31066;Bessières;4073;4238
31067;Bezins-Garraux;44;44
31068;Billière;22;34
31590;Binos;43;42
31069;Blagnac;24517;27314
31070;Blajan;504;433
31071;Bois-de-la-Pierre;429;459
31072;Boissède;70;68
31073;Bondigoux;537;749
31074;Bonrepos-Riquet;293;295
31075;Bonrepos-sur-Aussonnelle;1187;1247
31076;Bordes-de-Rivière;483;460
31077;Le Born;548;658
31078;Boudrac;144;149
31079;Bouloc;4659;4655
31080;Boulogne-sur-Gesse;1612;1658
31081;Bourg-d'Oueil;6;13
31082;Bourg-Saint-Bernard;1038;1109
31083;Boussan;239;230
31084;Boussens;1074;1108
31085;Boutx;244;253
31086;Bouzin;96;81
31087;Bragayrac;326;315
31088;Brax;2811;2938
31089;Bretx;663;666
31090;Brignemont;387;367
31091;Bruguières;5832;5908
31092;Burgalays;123;122
31093;Le Burgaud;979;937
31094;Buzet-sur-Tarn;2767;2847
31095;Cabanac-Cazaux;126;130
31096;Cabanac-Séguenville;170;187
31097;Le Cabanial;454;468
31098;Cadours;1086;1134
31099;Caignac;356;414
31100;Calmont;2371;2442
31101;Cambernard;466;496
31102;Cambiac;215;228
31103;Canens;60;61
31104;Capens;662;650
31105;Caragoudes;223;239
31106;Caraman;2500;2487
31107;Carbonne;5712;5650
31108;Cardeilhac;267;258
31109;Cassagnabère-Tournas;461;467
31110;Cassagne;634;644
31111;Castagnac;288;326
31112;Castagnède;189;178
31113;Castanet-Tolosan;13529;15264
31114;Castelbiague;251;243
31115;Castelgaillard;61;56
31116;Castelginest;10467;11033
31117;Castelmaurou;4273;4491
31118;Castelnau-d'Estrétefonds;6334;6915
31119;Castelnau-Picampeau;215;226
31120;Le Castéra;736;797
31121;Castéra-Vignoles;64;59
31122;Casties-Labrande;117;95
31123;Castillon-de-Larboust;63;81
31124;Castillon-de-Saint-Martory;382;399
31125;Cathervielle;36;32
31126;Caubiac;382;440
31127;Caubous;4;3
31128;Caujac;837;864
31593;Cazac;88;78
31130;Cazaril-Tambourès;88;85
31129;Cazarilh-Laspènes;24;14
31131;Cazaunous;72;65
31132;Cazaux-Layrisse;60;61
31133;Cazeaux-de-Larboust;97;93
31134;Cazeneuve-Montaut;74;90
31135;Cazères;4889;4818
31136;Cépet;1878;2325
31137;Cessales;167;161
31138;Charlas;242;253
31139;Chaum;189;197
31140;Chein-Dessus;182;207
31141;Ciadoux;232;226
31142;Cier-de-Luchon;248;228
31143;Cier-de-Rivière;279;267
31144;Cierp-Gaud;734;696
31145;Cintegabelle;2904;2994
31146;Cirès;13;11
31147;Clarac;630;676
31148;Clermont-le-Fort;506;526
31149;Colomiers;38951;40916
31150;Cornebarrieu;6592;8571
31151;Corronsac;813;895
31152;Coueilles;94;90
31153;Couladère;425;413
31155;Couret;239;229
31156;Cox;341;365
31157;Cugnaux;17974;20239
31158;Cuguron;185;164
31159;Le Cuing;465;479
31160;Daux;2361;2575
31161;Deyme;1192;1412
31162;Donneville;1009;1138
31163;Drémil-Lafage;2652;2622
31164;Drudas;216;199
31165;Eaunes;6162;6525
31166;Empeaux;256;305
31167;Encausse-les-Thermes;694;673
31168;Eoux;119;131
31169;Escalquens;6660;6990
31170;Escanecrabe;246;211
31591;Escoulis;80;77
31171;Espanès;325;278
31172;Esparron;57;42
31173;Esperce;259;281
31174;Estadens;528;526
31175;Estancarbon;606;615
31176;Esténos;187;193
31177;Eup;133;137
31178;Fabas;201;199
31179;Le Faget;343;301
31180;Falga;124;148
31181;Le Fauga;2048;2509
31182;Fenouillet;5161;5727
31183;Figarol;305;313
31184;Flourens;1963;2073
31185;Folcarde;118;117
31186;Fonbeauzard;2973;3086
31187;Fonsorbes;11743;13048
31188;Fontenilles;5935;5869
31189;Forgues;212;217
31190;Fos;237;241
31191;Fougaron;95;109
31192;Fourquevaux;771;808
31193;Le Fousseret;1897;1875
31194;Francarville;174;185
31195;Francazal;29;28
31196;Francon;243;239
31197;Franquevielle;332;328
31198;Le Fréchet;103;120
31199;Fronsac;210;188
31200;Frontignan-de-Comminges;77;78
31201;Frontignan-Savès;70;67
31202;Fronton;6079;6664
31203;Frouzins;9022;9808
31204;Fustignac;80;71
31205;Gagnac-sur-Garonne;3110;3223
31206;Gaillac-Toulza;1265;1331
31207;Galié;82;86
31208;Ganties;327;305
31209;Garac;154;167
31210;Gardouch;1268;1360
31211;Gargas;685;758
31212;Garidech;1768;1899
31213;Garin;145;150
31215;Gauré;494;467
31216;Gémil;270;415
31217;Génos;70;73
31218;Gensac-de-Boulogne;125;97
31219;Gensac-sur-Garonne;442;452
31220;Gibel;361;388
31221;Gouaux-de-Larboust;67;41
31222;Gouaux-de-Luchon;46;43
31223;Goudex;47;40
31224;Gourdan-Polignan;1203;1177
31225;Goutevernisse;187;186
31226;Gouzens;81;81
31227;Goyrans;843;847
31228;Gragnague;1817;2428
31229;Gratens;684;763
31230;Gratentour;4158;4926
31231;Grazac;587;792
31232;Grenade;8847;9039
31233;Grépiac;982;1009
31234;Le Grès;433;464
31235;Guran;44;58
31236;Herran;75;72
31237;His;223;236
31238;Huos;489;492
31239;L'Isle-en-Dodon;1631;1622
31240;Issus;595;657
31241;Izaut-de-l'Hôtel;314;293
31242;Jurvielle;20;20
31243;Juzes;85;67
31245;Juzet-d'Izaut;188;181
31244;Juzet-de-Luchon;369;372
31246;Labarthe-Inard;852;872
31247;Labarthe-Rivière;1332;1287
31248;Labarthe-sur-Lèze;6178;6467
31249;Labastide-Beauvoir;1272;1229
31250;Labastide-Clermont;664;682
31251;Labastide-Paumès;146;151
31252;Labastide-Saint-Sernin;1909;1946
31253;Labastidette;2563;2946
31254;Labège;4044;4316
31255;Labroquère;323;323
31256;Labruyère-Dorsa;284;305
31258;Lacaugne;218;244
31259;Lacroix-Falgarde;2068;2047
31260;Laffite-Toupière;103;95
31261;Lafitte-Vigordane;1188;1156
31262;Lagarde;409;438
31263;Lagardelle-sur-Lèze;3045;3304
31264;Lagrâce-Dieu;571;555
31265;Lagraulet-Saint-Nicolas;251;283
31266;Lahage;208;205
31267;Lahitère;60;53
31268;Lalouret-Laffiteau;134;137
31269;Lamasquère;1462;1655
31270;Landorthe;991;1028
31271;Lanta;2070;2269
31272;Lapeyrère;68;59
31273;Lapeyrouse-Fossat;2821;2983
31274;Larcan;177;180
31275;Laréole;171;159
31592;Larra;1891;2249
31276;Larroque;292;292
31277;Lasserre-Pradère;1522;1590
31278;Latoue;323;306
31279;Latour;77;80
31280;Latrape;364;437
31281;Launac;1382;1305
31282;Launaguet;8880;9216
31283;Lautignac;265;247
31284;Lauzerville;1588;1606
31285;Lavalette;738;798
31286;Lavelanet-de-Comminges;625;657
31287;Lavernose-Lacasse;3050;3665
31288;Layrac-sur-Tarn;322;312
31289;Lécussan;268;260
31290;Lège;43;33
31291;Léguevin;9196;9710
31292;Lescuns;72;74
31293;Lespinasse;2737;3032
31294;Lespiteau;103;79
31295;Lespugue;81;79
31296;Lestelle-de-Saint-Martory;440;434
31297;Lévignac;2113;2206
31299;Lherm;3678;3849
31300;Lieoux;126;126
31301;Lilhac;130;136
31302;Lodes;292;303
31303;Longages;3082;3336
31304;Loubens-Lauragais;461;454
31305;Loudet;196;194
31306;Lourde;92;113
31308;Luscan;55;45
31309;Lussan-Adeilhac;227;238
31310;Lux;344;341
31311;La Magdelaine-sur-Tarn;1171;1226
31312;Mailholas;34;35
31313;Malvezie;115;111
31314;Mancioux;409;379
31315;Mane;963;961
31316;Marignac;484;488
31317;Marignac-Lasclares;478;476
31318;Marignac-Laspeyres;218;199
31319;Marliac;145;132
31320;Marquefave;967;976
31321;Marsoulas;123;141
31322;Martisserre;61;66
31323;Martres-de-Rivière;357;418
31324;Martres-Tolosane;2383;2388
31325;Mascarville;179;181
31326;Massabrac;89;121
31327;Mauran;233;203
31328;Mauremont;323;333
31329;Maurens;206;207
31330;Mauressac;518;498
31331;Maureville;304;295
31332;Mauvaisin;233;221
31333;Mauvezin;93;85
31334;Mauzac;1281;1343
31335;Mayrègne;25;30
31336;Mazères-sur-Salat;621;631
31337;Melles;89;85
31338;Menville;768;799
31339;Mérenvielle;486;480
31340;Mervilla;269;299
31341;Merville;5615;6640
31342;Milhas;177;191
31343;Mirambeau;63;62
31344;Miramont-de-Comminges;780;743
31345;Miremont;2494;2787
31346;Mirepoix-sur-Tarn;1014;1132
31347;Molas;167;164
31348;Moncaup;39;36
31349;Mondavezan;905;899
31350;Mondilhan;92;81
31351;Mondonville;4546;6003
31352;Mondouzil;235;213
31353;Monès;96;88
31354;Monestrol;62;53
31355;Mons;1780;1851
31369;Mont-de-Galié;42;26
31356;Montaigut-sur-Save;1682;1946
31357;Montastruc-de-Salies;288;306
31358;Montastruc-la-Conseillère;3430;3719
31359;Montastruc-Savès;77;63
31360;Montauban-de-Luchon;496;506
31361;Montaut;506;557
31362;Montberaud;211;195
31363;Montbernard;222;211
31364;Montberon;2925;3121
31365;Montbrun-Bocage;476;581
31366;Montbrun-Lauragais;611;711
31367;Montclar-de-Comminges;84;75
31368;Montclar-Lauragais;246;245
31370;Montégut-Bourjac;135;128
31371;Montégut-Lauragais;442;407
31372;Montespan;455;466
31373;Montesquieu-Guittaut;176;171
31374;Montesquieu-Lauragais;977;1035
31375;Montesquieu-Volvestre;3032;3083
31376;Montgaillard-de-Salies;103;106
31377;Montgaillard-Lauragais;743;689
31378;Montgaillard-sur-Save;84;67
31379;Montgazin;197;166
31380;Montgeard;487;555
31381;Montgiscard;2430;2586
31382;Montgras;106;115
31383;Montjoire;1274;1262
31384;Montlaur;1576;1791
31385;Montmaurin;210;192
31386;Montoulieu-Saint-Bernard;213;223
31387;Montoussin;132;130
31388;Montpitol;387;341
31389;Montrabé;4106;4322
31390;Montréjeau;2796;2676
31391;Montsaunès;445;455
31392;Mourvilles-Basses;75;80
31393;Mourvilles-Hautes;169;170
31394;Moustajon;136;127
31395;Muret;24945;25653
31396;Nailloux;3873;4146
31397;Nénigan;65;50
31398;Nizan-Gesse;87;100
31399;Noé;2897;2979
31400;Nogaret;83;98
31401;Noueilles;401;389
31402;Odars;872;920
31403;Ondes;733;815
31404;Oô;92;103
31405;Ore;101;121
31406;Palaminy;808;772
31407;Paulhac;1236;1250
31408;Payssous;90;81
31409;Péchabou;2330;2465
31410;Pechbonnieu;4425;4792
31411;Pechbusque;882;982
31412;Péguilhan;286;255
31413;Pelleport;515;542
31414;Peyrissas;85;83
31415;Peyrouzet;84;81
31416;Peyssies;570;687
31417;Pibrac;8459;8828
31418;Pin-Balma;903;1029
31419;Le Pin-Murelet;176;166
31421;Pins-Justaret;4410;4377
31420;Pinsaguel;2771;2779
31422;Plagne;97;95
31423;Plagnole;305;333
31424;Plaisance-du-Touch;18715;20471
31425;Le Plan;447;434
31426;Pointis-de-Rivière;840;835
31427;Pointis-Inard;924;920
31428;Polastron;54;64
31429;Pompertuzat;2312;2203
31430;Ponlat-Taillebourg;619;622
31431;Portet-d'Aspet;64;62
31432;Portet-de-Luchon;39;38
31433;Portet-sur-Garonne;9721;9798
31434;Poubeau;76;79
31435;Poucharramet;880;968
31436;Pouy-de-Touges;407;432
31437;Pouze;88;87
31439;Préserville;707;765
31440;Proupiary;73;64
31441;Prunet;150;149
31442;Puydaniel;518;573
31443;Puymaurin;296;310
31444;Puysségur;147;138
31445;Quint-Fonsegrives;5674;6059
31446;Ramonville-Saint-Agne;14388;15172
31447;Razecueillé;37;31
31448;Rebigue;478;493
31449;Régades;133;131
31450;Renneville;550;539
31451;Revel;9582;9686
31452;Rieucazé;54;55
31453;Rieumajou;136;137
31454;Rieumes;3509;3564
31455;Rieux-Volvestre;2583;2625
31456;Riolas;48;55
31457;Roquefort-sur-Garonne;794;799
31458;Roques;4550;5295
31459;Roquesérière;689;882
31460;Roquettes;4049;4292
31461;Rouède;292;289
31462;Rouffiac-Tolosan;1944;2186
31463;Roumens;242;244
31464;Sabonnères;315;333
31465;Saccourvielle;15;22
31466;Saiguède;790;798
31467;Saint-Alban;6150;6447
31468;Saint-André;223;241
31469;Saint-Araille;152;125
31470;Saint-Aventin;80;63
31471;Saint-Béat-Lez;382;385
31472;Saint-Bertrand-de-Comminges;244;233
31473;Saint-Cézert;434;443
31474;Saint-Christaud;244;236
31475;Saint-Clar-de-Rivière;1338;1664
31476;Saint-Élix-le-Château;883;927
31477;Saint-Élix-Séglan;42;47
31478;Saint-Félix-Lauragais;1271;1255
31479;Saint-Ferréol-de-Comminges;58;60
31482;Saint-Frajou;215;205
31483;Saint-Gaudens;11517;11869
31484;Saint-Geniès-Bellevue;2466;2492
31485;Saint-Germier;111;120
31486;Saint-Hilaire;1219;1726
31487;Saint-Ignan;226;222
31488;Saint-Jean;10694;11239
31489;Saint-Jean-Lherm;371;430
31490;Saint-Jory;5797;7996
31491;Saint-Julia;412;417
31492;Saint-Julien-sur-Garonne;553;552
31493;Saint-Lary-Boujean;141;127
31494;Saint-Laurent;181;177
31495;Saint-Léon;1268;1284
31497;Saint-Loup-Cammas;2164;2343
31498;Saint-Loup-en-Comminges;36;38
31499;Saint-Lys;9470;9776
31500;Saint-Mamet;557;552
31501;Saint-Marcel-Paulel;404;481
31502;Saint-Marcet;360;370
31503;Saint-Martory;981;1039
31504;Saint-Médard;221;224
31505;Saint-Michel;318;310
31506;Saint-Orens-de-Gameville;11830;14229
31508;Saint-Paul-d'Oueil;34;42
31507;Saint-Paul-sur-Save;1625;1749
31509;Saint-Pé-d'Ardet;148;166
31510;Saint-Pé-Delbosc;134;144
31511;Saint-Pierre;239;261
31512;Saint-Pierre-de-Lages;886;887
31513;Saint-Plancard;364;395
31514;Saint-Rome;51;58
31515;Saint-Rustice;460;429
31516;Saint-Sauveur;1766;2235
31517;Saint-Sulpice-sur-Lèze;2389;2288
31518;Saint-Thomas;573;614
31519;Saint-Vincent;192;213
31480;Sainte-Foy-d'Aigrefeuille;2011;2512
31481;Sainte-Foy-de-Peyrolières;2074;2093
31496;Sainte-Livrade;271;256
31520;Sajas;125;105
31521;Saleich;341;337
31522;Salerm;56;64
31523;Salies-du-Salat;1788;1737
31524;Salles-et-Pratviel;133;127
31525;Salles-sur-Garonne;573;591
31527;La Salvetat-Lauragais;143;149
31526;La Salvetat-Saint-Gilles;8321;8477
31528;Saman;130;145
31529;Samouillan;124;110
31530;Sana;258;239
31531;Sarrecave;78;72
31532;Sarremezan;97;90
31533;Saubens;2225;2351
31534;Saussens;209;215
31535;Sauveterre-de-Comminges;634;704
31536;Saux-et-Pomarède;272;241
